"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"153","GO:0022803",0.0178849384417766,0.986887815000142,89,478,"passive transmembrane transporter activity","MF",18.6192468619247,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GSDME, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC12A4, KCNAB2, KCNAB3, KCNB2, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, CNGB3, TRPV6, CACNA2D3, KCNQ5, ANO2, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, TMC4, KCNU1, SLC5A8, NALCN, SLC26A11, UNC80, HCN1"
"154","GO:0022832",0.00600603286527137,0.996399218794848,47,199,"voltage-gated channel activity","MF",23.6180904522613,"Control","CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, KCNU1, NALCN, HCN1"
"155","GO:0022836",0.0351777021819926,0.974523163418757,68,322,"gated channel activity","MF",21.1180124223602,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, TMC4, KCNU1, NALCN, HCN1"
"156","GO:0022839",0.0347787879068898,0.974831942926859,68,321,"monoatomic ion gated channel activity","MF",21.183800623053,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, TMC4, KCNU1, NALCN, HCN1"
"157","GO:0022843",0.0109869893522344,0.993600249442735,37,152,"voltage-gated monoatomic cation channel activity","MF",24.3421052631579,"Control","CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, CACNA2D3, KCNQ5, CACNG8, HVCN1, KCNH7, CATSPER1, KCNH8, HCN1"
"158","GO:0022890",0.0415329550708041,0.968100756461991,91,535,"inorganic cation transmembrane transporter activity","MF",17.0093457943925,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CTNS, GPM6A, GRIA1, GRIA2, GRIA4, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, KCNQ5, SLC2A9, SLC39A10, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, GRIN3A, CATSPER1, KCNH8, TRPM6, SLC47A2, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC39A12, NALCN, SLC9A9, HCN1"
"159","GO:0030097",0.0244303000665314,0.981229123313687,104,913,"hemopoiesis","BP",11.3910186199343,"Control","ABL1, RHOH, BCR, BPGM, CALCR, RUNX2, RUNX1, RUNX3, CDC42, CDK6, CHD2, ATF2, MAPK14, EML1, EP300, ETS1, MECOM, EXT1, FANCD2, FBN1, FCGR2B, FGFR2, FOXO3, HCLS1, HLA-G, HMGB1, ONECUT1, RBPJ, INPP5D, ITGB1, KCNQ1, LYN, MEIS2, KITLG, MITF, MSH2, MYO1E, NEDD9, ROR2, PIK3CD, PLCG2, PRKCA, PSG9, PTPRC, REST, RHAG, RORA, SLC8A3, SMARCC1, SMARCD1, SOS1, SPTA1, ADAM17, ZEB1, TGFB2, TGFBR2, VAV1, WNT2B, ZBTB16, PICALM, TNFSF11, CDK13, RIPK2, IL18R1, LARGE1, ATG5, HDAC9, TOX, ZBTB24, ARIH2, MERTK, KAT7, SIPA1L3, RCOR1, WDR7, KAT6B, HIPK2, BRD7, SNX10, RBM47, P4HTM, TESC, HERC6, DOCK10, PCID2, ZMIZ1, RPTOR, SMAP1, VPS33A, DNAI4, ING5, CARD11, L3MBTL3, CDIN1, KIRREL3, UBASH3B, SLAMF6, TMEM178A, IL31RA, IL34, IGSF23, ASXL1, HIPK1, ADGRF5, MTURN, IL27, THEMIS"
"160","GO:0030160",0.0222753578161423,0.99879468169183,3,4,"synaptic receptor adaptor activity","MF",75,"Control","HOMER2, SHANK2, SHANK1"
"161","GO:0030168",0.049492695444708,0.971325803367954,21,133,"platelet activation","BP",15.7894736842105,"Control","CD9, MAPK14, DGKB, DGKG, LYN, SERPINE2, PLA2G4A, PLCG2, PRKCA, PRKG1, TEC, TLN1, VAV1, VAV2, DGKD, DGKI, VAV3, MERTK, ADAMTS13, UBASH3B, ADAMTS18"
"162","GO:0030202",0.0375640473721812,0.989117715878496,7,17,"heparin metabolic process","BP",41.1764705882353,"Control","EDNRB, EXT1, EXT2, NDST3, HS2ST1, CSGALNACT1, NDST4"
"163","GO:0030274",0.00420331238792517,0.999826995293208,4,5,"LIM domain binding","MF",80,"Control","ACTN2, TLN1, RIPK2, LDB2"
"164","GO:0030317",0.0336071478337209,0.982011890898383,19,114,"flagellated sperm motility","BP",16.6666666666667,"Control","DNAH5, TACR1, TACR3, DNAH11, CEP131, VPS13A, CFAP45, DNAH1, DDX4, ROPN1, TEKT3, SPAG16, TEX101, CATSPER1, CCDC38, DNHD1, CFAP54, SLC9B1, TCTE1, PRSS55, CATSPERE"
"165","GO:0030335",0.0453074425160061,0.965840268584907,74,554,"positive regulation of cell migration","BP",13.3574007220217,"Control","ABL1, ACTN4, AKT2, APC, BMPR2, CDC42, CDH13, DOCK1, LPAR1, EPHA4, EPHB2, ETS1, FER, GAB1, HMGB1, ONECUT1, HSPA5, CXCL8, INSR, ITGAX, ITGB1, LYN, MDM2, MGAT5, KITLG, NEDD9, ROR2, P2RY6, PAK1, PIK3CD, PLCG2, PRKCA, PRKCE, RELN, PTPRC, RREB1, ADAM17, TACR1, TGFB2, TGFBR2, TIAM1, TJP1, NUMB, FGF18, NRP2, ARHGEF7, ONECUT2, BAG4, RAPGEF2, SEMA3E, DOCK4, HDAC9, IQSEC1, SEMA3C, CXCL13, ZNF609, CLASP1, DAAM2, NIPBL, STK39, ANGPT4, SEMA5B, BCAS3, FERMT1, PDGFC, CAMK1D, SHTN1, LGR6, DDRGK1, DOCK5, SEMA6D, PDGFD, DOCK7, IL34, SEMA3D"
"166","GO:0030666",0.0456007939186589,0.971315987373621,29,196,"endocytic vesicle membrane","CC",14.7959183673469,"Control","AP2B1, CAMK2B, CD9, CFTR, CHRM2, GRIA1, GRIA2, GRIA4, HLA-G, IGF2R, LRP2, LYN, MDM2, ROR2, PIK3C3, SYT1, ATP6V0D1, ATG12, ATG5, RAB11FIP3, RAB31, RAB38, PIK3R4, STAB2, CACNG8, SGIP1, HVCN1, BTBD8, SLC9A9"
"167","GO:0030695",0.000696944187161082,0.999537088327403,108,474,"GTPase regulator activity","MF",22.7848101265823,"Control","ALDH1A1, RHOH, ARRB1, ADGRB3, BCR, KRIT1, DOCK1, DOCK3, GRB2, RAPGEF1, MYO9A, MYO9B, PDE6D, PLXNB1, RAP1A, RASA2, RASGRF1, RASGRF2, RGS3, RGS7, RGS12, SOS1, DENND2B, TIAM1, TRIO, VAV1, VAV2, EVI5, RGS5, ARHGEF7, EIF2B3, KALRN, SLIT2, STXBP5L, RGS6, RALGPS1, RAPGEF2, DOCK4, ARHGAP32, RAPGEF5, TBC1D5, ARHGEF11, ELMO1, SRGAP3, RABGAP1L, IQSEC1, DENND4A, DLC1, VAV3, ARFGEF1, AKAP13, DIS3, RAB3GAP1, RIMS1, ARHGAP26, SIPA1L3, MCF2L2, TBC1D9, RGL1, TBC1D1, TBC1D12, PLCB1, DENND5A, MCF2L, PSD3, ARHGEF12, ARHGEF18, ACAP2, RABGAP1, TBC1D22A, SIPA1L1, ARHGEF26, FBXO8, ARFGAP3, SERGEF, ARHGEF3, ASAP1, PLCE1, RIC8B, DOCK10, ARHGEF40, FGD6, ARHGAP15, ARHGAP31, ARHGAP20, RIC1, DENND1A, SMAP1, ARHGEF28, RGS18, SMAP2, TBC1D15, ARHGAP10, ARHGAP28, DOCK5, ARHGAP39, SBF2, ARHGAP24, SYDE2, DOCK7, STARD13, TBCK, ARAP2, ARHGAP42, DENND2C, SPATA13, RALGAPA1, ARHGAP40, ARHGEF33, TBC1D7-LOC100130357"
"168","GO:0030852",0.0478413937911809,0.989461161496829,4,16,"regulation of granulocyte differentiation","BP",25,"Control","RUNX1, HCLS1, INPP5D, TESC"
"169","GO:0030854",0.0241293244520118,0.997232806656511,3,9,"positive regulation of granulocyte differentiation","BP",33.3333333333333,"Control","RUNX1, HCLS1, TESC"
"170","GO:0030868",0.0354553428308514,0.99725236578371,2,8,"smooth endoplasmic reticulum membrane","CC",25,"Control","STX17, TTYH1"
"171","GO:0030888",0.0326486526208399,0.986132204007865,11,65,"regulation of B cell proliferation","BP",16.9230769230769,"Control","CD22, CD38, CHRNB2, EPHB2, FCGR2B, INPP5D, LYN, PTPRC, VAV3, SLC39A10, CARD11"
"172","GO:0030991",0.021782130293667,0.997073583468477,4,8,"intraciliary transport particle A","CC",50,"Control","CLUAP1, IFT122, WDR35, IFT43"
"173","GO:0031175",0.00524244507015722,0.995925119104641,192,967,"neuron projection development","BP",19.8552223371251,"Control","ABL1, ADCY1, ALK, ANK3, ARSB, ATF1, ADGRB3, BBS4, BMPR1B, BMPR2, CAMK2B, CD38, CDC42, CDH1, CDH2, CDH4, CDH11, CHRNB2, CTNNA1, CTNNA2, CTNND2, CUX1, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EXT1, FGFR2, FYN, GAK, GFI1, GFRA1, GPM6A, GPR37, RAPGEF1, GRID2, GRM7, HMGB1, TNC, ITGA1, ITGB1, KIF5A, LAMA2, LMX1A, LRP2, LYN, MAPT, MDM2, MEF2A, MTR, MUSK, MYO9A, NCAM1, NCAM2, ROR1, ROR2, PAK1, PRKN, PLXNB1, PRKG1, RELN, PTPRD, PTPRM, RAP1A, RASGRF1, RIT2, ROBO1, ROBO2, SDC4, SHOX2, SKIL, SLIT3, SOS1, SPOCK1, SYT1, ADAM17, TIAM1, TRIO, UGT8, ST8SIA2, PICALM, PPFIA2, GAS7, UNC5C, NUMB, NRP2, KALRN, VAPA, DLG5, TAOK2, SLIT2, NRXN3, NRXN1, NTN1, RAPGEF2, RIMS2, ULK2, SEMA3E, TOX, MAGI2, IQSEC1, UST, SEMA3C, PDLIM5, CHL1, LZTS1, SCN11A, NTNG1, NLGN1, RIMS1, PALLD, UNC13A, MYO16, TNIK, SETX, HECW1, FSTL4, NFASC, DIP2A, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, ZDHHC17, GRIP1, FLRT2, ATXN10, SULT4A1, SIPA1L1, CNTNAP2, DNM3, AUTS2, TANC2, STAU2, EEF2K, ASAP1, SHANK1, ATL1, ATP8A2, BCL11A, CNTN5, SEMA5B, PPP1R9A, DOCK10, ARHGEF40, LHX9, RGMA, CAMK1D, KIDINS220, HECW2, LRRC7, DIP2B, KLHL1, LRRC4C, SHTN1, LGR6, ARHGEF28, TMEM108, SEMA6D, ADGRV1, DTNBP1, KIRREL3, DOCK7, BOC, ZNF804A, CSMD3, GRIN3A, FAT3, UNC5D, CHODL, CNTN4, MBOAT1, UNC5B, SLC39A12, SDK1, SEMA3D, NEGR1, EPHA6, FRYL, RTN4RL2, GRXCR1, CRPPA"
"174","GO:0031256",0.0323993913697107,0.979234279810167,38,174,"leading edge membrane","CC",21.8390804597701,"Control","AKT2, APC, ATP2B2, CDC42, GABRA5, GABRG1, GABRG2, GABRG3, GRIA1, INSR, ITGB1, KCNC2, MAPT, MYO1D, PAK1, PDE9A, PLCG2, PTPRK, ROBO2, SLC1A2, SPTBN1, ADAM17, TACR3, TIAM1, TLN1, USH2A, KSR1, DLC1, PSD3, PIP5K1C, CNTNAP2, SNTG1, TESC, FERMT1, MYO1G, ADGRV1, SPATA13, SHISA9"
"175","GO:0031342",0.0420394568576415,0.990439520181858,4,29,"negative regulation of cell killing","BP",13.7931034482759,"Control","FCGR2B, HLA-G, KLRD1, PTPRC"
"176","GO:0031344",0.0189231569737197,0.985360163718532,131,644,"regulation of cell projection organization","BP",20.3416149068323,"Control","ABL1, ALK, APC, ARSB, ATF1, ADGRB3, BBS4, BMPR2, CAMK2B, CD38, CDC42, CDH1, CDH2, CDH4, CHRNB2, CTNNA2, CUX1, CYLD, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHB2, FCGR2B, FER, FYN, GAK, GFI1, GPM6A, RAPGEF1, GRID2, GRIN2B, HTT, LYN, MAPT, MDM2, MUSK, MYO9A, NEDD9, ROR1, ROR2, PAK1, PLXNB1, RELN, PTPRD, RAP1A, RIT2, ROBO1, ROBO2, RP1, RREB1, SHOX2, SKIL, SPOCK1, TIAM1, FXR1, PPFIA2, ARHGEF7, SLIT2, NTN1, ATG5, RAPGEF2, ULK2, SEMA3E, RAB11FIP3, TOX, PLEKHM1, MAGI2, UST, ACTR3, SEMA3C, PDLIM5, LZTS1, NTNG1, NLGN1, TNIK, SETX, HECW1, FSTL4, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, GRIP1, DAAM2, SIPA1L1, PPP1R16B, DNM3, AUTS2, TANC2, STAU2, EEF2K, WDPCP, ABHD17B, PLCE1, ATP8A2, BCL11A, MYO3A, SEMA5B, RGMA, CAMK1D, TENM2, KIDINS220, HECW2, LRRC7, DIP2B, LRRC4C, SHTN1, SEMA6D, ARHGAP24, DTNBP1, ZNF804A, CSMD3, FAT3, MYO3B, CHODL, MBOAT1, SAXO1, ADAMTS16, SLC39A12, SEMA3D, NEGR1, RTN4RL2, TBC1D7-LOC100130357"
"177","GO:0031573",0.00582010112296808,0.999140122266536,5,16,"mitotic intra-S DNA damage checkpoint signaling","BP",31.25,"Control","ATF2, FANCD2, MSH2, CHEK2, NEK11"
"178","GO:0031620",0.0294618266298353,0.996346258076795,3,9,"regulation of fever generation","BP",33.3333333333333,"Control","EDNRB, TNFSF11, PTGES"
"179","GO:0032088",0.0334205201861281,0.984517001381682,13,84,"negative regulation of NF-kappaB transcription factor activity","BP",15.4761904761905,"Control","ARRB1, CYLD, GFI1, CD200, TRIM37, PKHD1, MAP2K5, PTGIS, AIM2, FAF1, COMMD1, MTURN, NWD1"
"180","GO:0032137",0.0354471108368549,0.998556648088779,2,3,"guanine/thymine mispair binding","MF",66.6666666666667,"Control","MLH1, MSH2"
"181","GO:0032237",0.0187300793527718,1,3,3,"activation of store-operated calcium channel activity","BP",100,"Control","STIM1, STIM2, CRACR2A"
"182","GO:0032279",0.0302112406791848,0.977787065765329,83,324,"asymmetric synapse","CC",25.6172839506173,"Control","ACTN2, ADCY1, ADD3, ATP2B2, ADGRB3, BCR, BMPR2, CDH2, CHRM2, CTNND2, DAPK1, DCC, DLG1, DLG2, EPHA4, ERBB4, FYN, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, GRM7, ITGB1, KCNH1, PRKN, PDE4B, SCN8A, SLC8A3, SPOCK1, SPTBN1, TIAM1, FXR1, SYN3, PKP4, EIF3A, KALRN, RPL14, DGKI, DLGAP1, DLG5, HOMER2, ARHGAP32, MAGI2, RNF10, IQSEC1, PDLIM5, PTPRT, LZTS1, NLGN1, SHANK2, SORCS3, TNIK, PSD3, GRIP1, SIPA1L1, DNM3, PCLO, EEF2K, SHANK1, ABHD17B, ZDHHC2, PPP1R9A, ANKS1B, SORCS2, LRRC7, LRRC4C, ABHD17C, CACNG8, CLSTN2, TMEM108, NETO1, DTNBP1, TANC1, GRIN3A, LRFN5, GSG1L, IGSF11, SHISA9"
"183","GO:0032306",0.0163472914768899,0.997548679867367,4,13,"regulation of prostaglandin secretion","BP",30.7692307692308,"Control","PLA2G4A, MAP2K6, TNFSF11, PTGES"
"184","GO:0032308",0.0163472914768899,0.997548679867367,4,13,"positive regulation of prostaglandin secretion","BP",30.7692307692308,"Control","PLA2G4A, MAP2K6, TNFSF11, PTGES"
"185","GO:0032412",0.0463910109382566,0.968655982044928,41,221,"regulation of monoatomic ion transmembrane transporter activity","BP",18.552036199095,"Control","ACTN4, ACTN2, ANK2, ANK3, CACNA1D, CACNA2D1, CACNB4, CASQ2, CFTR, DAPK1, DLG1, EPHB2, FGF12, FGF14, HTT, ITGB1, KCNE1, P2RY6, PDE4B, PDE4D, PRKCE, RELN, RYR2, STIM1, NOS1AP, TRDN, NLGN1, HECW1, NEDD4L, STK39, SHANK1, FXYD5, TESC, JPH2, HECW2, STIM2, CACNG8, NETO1, CRACR2A, GSG1L, SHISA9"
"186","GO:0032589",0.0275573941678078,0.986580325156224,18,59,"neuron projection membrane","CC",30.5084745762712,"Control","ATP2B2, GABRA5, GABRG1, GABRG2, GABRG3, GRIA1, INSR, KCNC2, MAPT, MYO1D, ROBO2, SLC1A2, SPTBN1, TACR3, USH2A, CNTNAP2, ADGRV1, SHISA9"
"187","GO:0032623",0.0318283146079739,0.986565255317506,11,63,"interleukin-2 production","BP",17.4603174603175,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, HOMER2, CARD11, NAV3"
"188","GO:0032663",0.0318283146079739,0.986565255317506,11,63,"regulation of interleukin-2 production","BP",17.4603174603175,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, HOMER2, CARD11, NAV3"
"189","GO:0032735",0.0222459605474451,0.99325823083534,7,43,"positive regulation of interleukin-12 production","BP",16.2790697674419,"Control","MAPK14, HLA-G, HMGB1, IL16, PLCG2, RIPK2, PLCB1"
"190","GO:0032743",0.00956403856183276,0.997188433772363,9,34,"positive regulation of interleukin-2 production","BP",26.4705882352941,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, CARD11"
"191","GO:0032809",0.0195644667391081,0.993131107530565,11,29,"neuronal cell body membrane","CC",37.9310344827586,"Control","ATP2B2, CD22, GABRA5, GRIA1, INSR, KCNC2, KCND2, SLC6A2, TACR3, KCNB2, CADM2"
"192","GO:0032838",0.0257316883890541,0.983188947938425,44,213,"plasma membrane bounded cell projection cytoplasm","CC",20.6572769953052,"Control","DLG2, DNAH5, DNAH6, DNAH8, DNAH9, GRIK2, KIF5A, MAPT, PIK3C3, PRKAR1A, RP1, TULP3, DNAH11, ATG5, KIF1C, CEP162, CFAP45, DNAH1, CFAP61, RIBC2, STAU2, CCDC113, PIK3R4, WDPCP, CFAP46, IFT57, ARL8B, DNAH3, DNAH7, WDR35, TEKT3, TMEM108, SPAG16, DNAI4, NETO1, DTNBP1, ARL6, AGBL4, EFHC1, DNHD1, CFAP54, SAXO1, LCA5, SPAG17, CFAP53, DNAJB13"
"193","GO:0032892",0.0193895135730226,0.993357986682835,9,44,"positive regulation of organic acid transport","BP",20.4545454545455,"Control","ITGB1, PLA2G4A, MAP2K6, TNFSF11, ABCB11, PTGES, SLC38A3, RAB3GAP1, DTNBP1"
"194","GO:0032944",0.00551813629893411,0.997036880842305,30,237,"regulation of mononuclear cell proliferation","BP",12.6582278481013,"Control","CBLB, CD6, CD22, CD38, CHRNB2, DLG1, EPHB2, FCGR2B, HLA-G, HMGB1, INPP5D, LMO1, LYN, KITLG, PRKAR1A, PTPRC, SDC4, ST6GAL1, SOS1, SPTA1, TACR1, TGFBR2, PDE5A, RIPK2, DLG5, VAV3, SLC39A10, RASSF5, CARD11, IL27"
"195","GO:0032989",0.0166183615646022,0.986941345543344,155,768,"cellular component morphogenesis","BP",20.1822916666667,"Control","ABL1, ACTN2, ADCY1, ANK2, ANK3, ADGRB3, BMPR1B, BMPR2, CAMK2B, CD9, CDC42, CDH1, CDH2, CDH4, CDH11, CHRNB2, CTNNA2, CTNND2, CUX1, DAB1, DCC, DSCAM, EFNA5, EIF4G2, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EXT1, FGFR2, FYN, GPM6A, ITGA1, ITGB1, KIF5A, LAMA2, LMX1A, LRP2, MAPT, MEF2A, MOBP, MYO9A, MYO9B, NCAM1, NEB, PAK1, PRKN, PLXNB1, PRKAR1A, PRKG1, RELN, PTPRD, PTPRM, RFX2, ROBO1, ROBO2, RREB1, SHOX2, SKIL, SLIT3, SOS1, SYT1, ADAM17, TIAM1, TRIO, TTN, UGT8, ST8SIA2, PICALM, PPFIA2, GAS7, UNC5C, NUMB, NRP2, ARHGEF7, KALRN, TAOK2, SLIT2, NRXN3, NRXN1, NTN1, RAPGEF2, RIMS2, ULK2, SEMA3E, UST, SEMA3C, NEBL, PDLIM5, CHL1, LZTS1, AKAP13, SCN11A, NTNG1, NLGN1, RIMS1, PALLD, UNC13A, MYO16, TNIK, HECW1, FSTL4, NFASC, DIP2A, CUX2, NEDD4L, CLASP1, SYNE1, ZDHHC17, GRIP1, FLRT2, SULT4A1, SIPA1L1, CNTNAP2, DNM3, AUTS2, TANC2, STAU2, TMOD2, EEF2K, SHANK1, ATL1, ATP8A2, BCL11A, CNTN5, SEMA5B, PID1, DOCK10, ARHGEF40, LHX9, RGMA, KIDINS220, HECW2, DIP2B, LRRC4C, SHTN1, LGR6, ARHGEF28, CCDC136, TMEM135, TMEM108, SEMA6D, FHOD3, DTNBP1, KIRREL3, DOCK7, BOC, MYLK3, UNC5D, CHODL, CNTN4, UNC5B, SLC39A12, SEMA3D, EPHA6, CRPPA"
"196","GO:0032990",0.0204710592780125,0.984002035740371,140,664,"cell part morphogenesis","BP",21.0843373493976,"Control","ABL1, ADCY1, ANK3, ADGRB3, BMPR1B, BMPR2, CAMK2B, CDC42, CDH1, CDH2, CDH4, CDH11, CHRNB2, CTNNA2, CTNND2, CUX1, DAB1, DCC, DSCAM, EFNA5, EIF4G2, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EXT1, FGFR2, FYN, GPM6A, ITGA1, ITGB1, KIF5A, LAMA2, LMX1A, LRP2, MAPT, MEF2A, MYO9A, MYO9B, NCAM1, PAK1, PRKN, PLXNB1, PRKG1, RELN, PTPRD, PTPRM, ROBO1, ROBO2, RREB1, SHOX2, SKIL, SLIT3, SOS1, SYT1, ADAM17, TIAM1, TRIO, UGT8, ST8SIA2, PICALM, PPFIA2, GAS7, UNC5C, NUMB, NRP2, ARHGEF7, KALRN, TAOK2, SLIT2, NRXN3, NRXN1, NTN1, RAPGEF2, RIMS2, ULK2, SEMA3E, UST, SEMA3C, PDLIM5, CHL1, LZTS1, SCN11A, NTNG1, NLGN1, RIMS1, PALLD, UNC13A, MYO16, TNIK, HECW1, FSTL4, NFASC, DIP2A, CUX2, NEDD4L, SYNE1, ZDHHC17, GRIP1, FLRT2, SULT4A1, SIPA1L1, CNTNAP2, DNM3, AUTS2, TANC2, STAU2, EEF2K, SHANK1, ATL1, ATP8A2, BCL11A, CNTN5, SEMA5B, PID1, DOCK10, ARHGEF40, LHX9, RGMA, KIDINS220, HECW2, DIP2B, LRRC4C, SHTN1, LGR6, ARHGEF28, TMEM135, TMEM108, SEMA6D, DTNBP1, KIRREL3, DOCK7, BOC, UNC5D, CHODL, CNTN4, UNC5B, SLC39A12, SEMA3D, EPHA6, CRPPA"
"197","GO:0033268",0.0337953640159342,0.990645707281477,7,16,"node of Ranvier","CC",43.75,"Control","ANK3, DLG1, KCNQ3, SCN1A, SCN8A, SPOCK1, NFASC"
"198","GO:0033512",0.0220114617715458,0.999312230531014,2,3,"L-lysine catabolic process to acetyl-CoA via saccharopine","BP",66.6666666666667,"Control","DLST, AASS"
"199","GO:0033564",0.0329080794947268,0.995493378656454,5,7,"anterior/posterior axon guidance","BP",71.4285714285714,"Control","DCC, UNC5C, NTN1, LHX9, UNC5B"
"200","GO:0033603",0.0324529341427185,0.996550695024767,3,6,"positive regulation of dopamine secretion","BP",50,"Control","CHRNB2, OPRK1, SYT1"
"201","GO:0034104",0.032117978475516,0.992231995603181,5,21,"negative regulation of tissue remodeling","BP",23.8095238095238,"Control","BCR, CD38, INPP5D, HAMP, UBASH3B"
