NEDD9	NM_006403	49385	4536
REPS1	NM_001286611	84247	4019
CYP3A7-CYP3A51P	NM_001256497	50522	2262
KRT17P5	NR_001443	3153	3153
CCDC120	NM_001271835	11014	4050
PTER	NM_001261838	76803	3212
MIS12	NM_001258220	4437	2035
CCDC74B	NM_001258307	5852	1355
CCDC74A	NM_001258304	5833	1533
DTNB	NM_001256303	296405	2466
RCAN3	NM_001251981	34124	2575
RCAN3	NM_001251980	22707	2498
RCAN3	NM_001251979	34670	2641
RCAN3	NM_001251978	29427	2663
SPOCK3	NM_001251967	501206	2694
TP53AIP1	NM_001251964	8025	3126
PRSS36	NM_001258291	11169	2530
PRMT2	NM_001286677	29530	1885
PRR32	NM_001122716	2022	1227
GS1-259H13.2	NM_001195541	12555	1121
PRG3	NM_006093	4382	869
MTHFSD	NM_001159379	25060	3035
BEND2	NM_001184767	49968	2130
FAM219A	NM_001184945	60387	3558
AQP1	NM_001185060	4217	2487
FAIM	NM_018147	24295	924
CASR	NM_000388	102815	4915
TXNRD3	NM_001173513	48073	2811
MTUS1	NM_001166393	78782	3651
CHRND	NM_001256657	10506	2918
TMEM14C	NM_016462	8215	1173
LRIF1	NM_018372	16755	3335
TMEM79	NM_032323	8165	2201
CYFIP2	NM_014376	126255	6625
CXXC5	NM_016463	34380	1447
RNF41	NM_005785	19428	5277
RNASEH1	NM_002936	13480	1865
MRPL49	NM_004927	5126	2101
RIT2	NM_002930	372475	1102
ADAM2	NM_001464	94554	2671
CENPB	NM_001810	2840	2840
CDK2	NM_001798	6021	2301
GPD1	NM_005276	7502	3083
TMIE	NM_147196	9591	1861
CT45A7	NM_001291543	7825	820
CT45A7	NM_001291543	7830	820
ZNF445	NM_181489	37901	10249
WWOX	NM_130791	179307	999
CLDN6	NM_021195	3476	1370
TMPRSS11B	NM_182502	19042	2645
ZNF274	NM_001278734	30573	2894
PMPCA	NM_001282944	13189	2076
EDIL3	NM_001278642	444272	4730
ZBTB11-AS1	NR_024407	2784	2784
FAM183CP	NR_024473	32095	2840
SPAG9	NM_001130527	158692	8243
LRRC75A-AS1	NR_027171	31662	901
LINC00638	NR_024396	2518	2518
LINC00689	NR_024394	17885	4013
CACNB2	NM_201570	141176	4322
LACTB	NM_171846	9672	3011
CD8A	NM_171827	7110	2801
FAM177B	NM_207468	13445	1345
C1orf174	NM_207356	11161	1666
SNORD88A	NR_003067	97	97
SRPK3	NM_014370	4732	2002
MYRIP	NM_015460	450661	5021
FLI1	NM_001271010	119352	4152
TFPI2	NM_001271004	5595	2368
ZNF254	NM_001278678	42808	3892
ANXA8L1	NM_001278923	16191	1928
TFPI2	NM_001271003	5595	2411
TPTE2P3	NR_002793	98098	2613
RRAGD	NM_021244	47661	4926
SLC4A5	NM_021196	93592	3449
KRTAP4-8	NM_031960	1142	1142
TEX28	NM_001205201	24635	1549
TRPV4	NM_147204	31741	3001
HIST3H2BB	NM_175055	452	452
ZMAT3	NM_152240	54646	9113
FAM219A	NM_147202	60387	3594
WDR89	NM_080666	44885	3161
DTD2	NM_080664	11438	2680
ERI2	NM_080663	26281	1479
MEF2C	NM_002397	165226	6439
MYNN	NM_001185119	15452	4815
ORC4	NM_002552	90364	6594
CDC5L	NM_001253	62911	6432
RAB5A	NM_004162	38096	2535
ARSA	NM_000487	5420	4315
AQP2	NM_000486	8141	4179
AVP	NM_000490	2169	619
SERPINC1	NM_000488	13575	1599
TSEN2	NM_025265	48811	2385
TRIM55	NM_033058	48441	2851
GRIK2	NM_175768	671098	4679
PPFIBP2	NM_001256569	48032	2974
CCDC40	NM_017950	63982	4298
MUS81	NM_025128	6043	2400
OPA3	NM_025136	38584	7873
CCDC42B	NM_001144872	9419	1514
KIF2C	NM_001297657	21405	2685
PRR5-ARHGAP8	NM_181334	160587	2161
NMRK1	NM_001127603	27018	1121
PRTG	NM_173814	131579	12112
ANO6	NM_001142678	139669	5955
ZNF714	NR_117087	42931	2716
ZNF714	NR_117086	42931	2735
CALCA	NR_125898	5618	1064
TRPC4	NM_001135957	233167	3013
MKI67	NM_001145966	29544	11415
NOSTRIN	NM_001171631	78801	2819
NPC1	NM_000271	55119	4814
DKC1	NM_001363	14948	2591
UIMC1	NM_001199298	101790	2590
PARG	NR_130168	344938	3973
MRGPRX2	NM_001303615	5562	2345
MRGPRX2	NM_054030	6226	2035
MAML2	NM_032427	366588	7111
STRA13	NM_144998	4207	742
SMIM12	NM_001164825	9376	5904
SMIM12	NM_001164824	8684	6011
NAP1L2	NM_021963	2574	2574
ABR	NM_021962	176511	5389
NXF2	NM_022053	79541	2401
TMEM14C	NM_001165258	8215	1187
ARHGEF2	NM_001162384	31707	4179
RAB9BP1	NR_000039	625	625
ZNF3	NM_001278284	12578	2958
RPE	NM_001278283	19696	3338
FAM3A	NM_001171134	10077	1764
LINC00620	NR_027103	95912	994
GOLGA2P7	NR_027001	31321	3356
AFAP1-AS1	NR_026892	24838	6794
LOC284798	NR_027093	7196	2559
AMZ2P1	NR_026903	9036	3442
PFKM	NM_001166688	23758	3167
SLC35A2	NM_001282649	8347	2436
HIF1A	NM_001243084	50638	3956
SHC1	NM_001130041	12186	3166
SHC1	NM_001130040	8450	3481
PCDH15	NM_001142773	980192	6952
SYNC	NM_001161708	22855	3413
KIRREL3	NM_001161707	569930	2534
ACVR1	NM_001105	138666	3045
CENPO	NM_001199803	29071	4111
GRK4	NM_001004056	77132	2218
LINC00960	NR_040004	6913	1333
LINGO1-AS1	NR_045123	7476	1719
LOC642426	NR_046104	3097	1273
FLJ33581	NR_040102	24822	2376
LOC100128714	NR_040082	150761	1967
FLJ33534	NR_040080	32326	1635
MIR6501	NR_106756	67	67
MIR548AZ	NR_106755	508372	85
MIR548AY	NR_106753	20271	50
MIR6499	NR_106752	62	62
MIR6134	NR_106750	109	109
ADSS	NM_001126	43643	2782
GH1	NM_022560	1660	726
EDF1	NM_003792	4223	695
PRKXP1	NR_073405	11532	11532
CYP11B2	NM_000498	7285	2936
PSMD9	NM_002813	29135	2352
PSMD3	NM_002809	17193	2187
ACD	NM_001082487	3304	2018
UBE4B	NM_001105562	148256	5879
ESRP1	NM_001122827	66331	3533
CABIN1	NM_001201429	166832	7072
EIF3CL	NM_001099661	24263	3053
POMT1	NM_001136113	20905	3320
ECD	NM_001135753	33572	2108
EIF3CL	NM_001099661	24269	3050
NLRP3	NM_001127461	32949	4320
CRY2	NM_001127457	36131	4068
HDAC8	NM_001166418	243588	1741
VDAC2	NM_001184783	20908	1945
ACIN1	NM_001164817	13006	2518
KLC2	NM_001134775	10567	3016
LACC1	NM_153218	14100	4099
GPM6A	NM_201592	369755	3151
GPM6A	NM_201591	180178	3692
LINC00923	NR_024173	131814	1345
C18orf65	NM_001272093	2569	2076
BPIFA4P	NR_026760	16858	1203
TMEM164	NM_032227	174675	5570
RRM2	NM_001034	8684	3266
RNF32	NM_030936	36468	1790
BCL7A	NM_001024808	40159	3720
BLM	NM_000057	98135	4555
RMND1	NM_001271937	47420	1485
SLC22A4	NM_003059	49755	2192
RYK	NM_002958	93609	2931
GBP1	NM_002053	13057	3050
HOMER2	NM_004839	103748	1959
CDKL2	NM_003948	54018	4715
NDUFB7	NM_004146	6000	546
CITED1	NM_004143	5350	1243
TRIM28	NM_005762	6247	2959
GPR55	NM_005683	17899	3828
MAPKAPK3	NM_004635	32167	2548
CAPRIN2	NM_001206856	44963	4361
GNGT2	NM_001198755	3167	1023
DMAP1	NM_001034023	7227	1585
GEMIN8	NM_001042479	23191	3171
PTCH1	NM_001083606	64436	7743
PAICS	NM_001079525	25266	3339
NR1I3	NM_001077481	8545	1279
PPP1R9A	NM_001166161	386518	10219
ITGA7	NM_001144997	27736	3659
SH2B1	NM_001145796	10457	3036
TNNI2	NM_001145829	2192	739
CNKSR1	NM_001297648	12396	2532
OCA2	NM_001300984	344438	3068
CTXN3	NM_001127385	5616	1492
OR2T3	NM_001005495	957	957
PTPN20	NM_001042362	90540	2076
DUSP5	NM_004419	13678	2528
COL4A1	NM_001303110	116417	2575
ANKRD6	NM_014942	200657	5340
SYNJ2BP	NM_018373	50595	7060
PPHLN1	NM_016488	122476	3484
PTH2	NM_178449	1028	459
TRIT1	NM_017646	42472	2128
DUSP18	NM_152511	6433	3052
RPL32	NM_001007074	5506	1770
NT5DC2	NM_001134231	9409	1815
RFPL4A	NM_001145014	4035	908
ILF3	NM_001137673	31507	3740
INPP4A	NM_001134225	146176	6737
POU5F1B	NM_001159542	1585	1585
ABLIM2	NM_001130084	193523	3659
WDFY3	NM_014991	296852	14317
EXT2	NM_207122	149882	3634
FAM110A	NM_207121	10212	1619
GTF2H5	NM_207118	30998	7486
RNF216	NM_207111	161690	5850
H2AFY	NM_138609	64858	1915
MRPS27	NM_001286748	100849	2823
PTTG1	NM_001282382	6835	1075
ARPIN	NM_001282380	16156	6488
CTCFL	NM_001269040	28485	3564
KRTAP19-8	NM_001099219	318	318
RNF215	NM_001017981	8500	1920
SKIL	NM_001145097	37227	7058
CCDC30	NM_001080850	119776	3098
SGSM1	NM_133454	120626	5941
NIFK	NM_032390	9983	1738
RASGRP3	NM_170672	128383	4694
ATP2A2	NM_170665	69866	8314
ESRRA	NM_004451	11213	2267
UNC119	NM_005148	5922	1384
PDE8A	NM_173454	157168	3779
SNORD88C	NR_003069	97	97
FAM92A1P2	NR_003612	2455	2455
RPSAP58	NR_003662	65104	1379
DEFB109P1B	NR_003668	7107	264
DEFB109P1B	NR_003668	7106	264
SNORD90	NR_003071	107	107
SNORA37	NR_002970	129	129
SNORA36A	NR_002969	130	130
SNORD89	NR_003070	114	114
LMNA	NM_170708	25420	3137
LMNA	NM_170707	25420	3227
KRTAP19-7	NM_181614	192	192
KRTAP19-5	NM_181611	219	219
KRTAP19-4	NM_181610	255	255
KRTAP13-1	NM_181599	747	747
KRTAP19-3	NM_181609	494	494
KRTAP19-2	NM_181608	159	159
LGR6	NM_021636	115985	3345
C1orf216	NM_152374	5314	2934
TRIM50	NM_001281451	13048	1978
CYP4A11	NM_000778	12311	2552
CEBPE	NM_001805	2306	1547
CDH4	NM_001794	688192	6511
MYO1G	NM_033054	16445	3279
MIR3670-2	NR_049832	65	65
MIR3670-1	NR_037442	65	65
TUBA1C	NM_032704	8340	1644
ZC3H10	NM_001303124	4277	2289
LRRFIP1	NM_001137552	73752	4494
LRRFIP1	NM_001137550	154067	4102
RAPGEF6	NM_001164386	211316	8381
ELMO2	NM_182764	40582	3578
PATL1	NM_152716	32320	4127
IL17D	NM_138284	19756	1861
SETD7	NM_030648	50386	7012
KDM7A	NM_030647	92196	9178
SLC26A11	NM_001166349	33109	2723
ARL13B	NM_001174151	75540	3916
CDKN2D	NM_001800	2494	1399
CXorf36	NM_024689	38592	2513
DUS1L	NM_022156	7950	1884
GPR84	NM_020370	2042	1509
C1orf86	NM_001282672	10316	2234
C17orf75	NM_022344	13769	4583
KIF9	NM_022342	54822	3162
MB21D2	NM_178496	121346	3367
ITPRIPL1	NM_178495	2157	2157
SNHG18	NR_045196	4098	1487
LINC01061	NR_037596	5138	4818
HHIP-AS1	NR_037595	3104	1132
MCM3	NM_001270472	20868	3095
ASB13	NR_037164	27739	2808
LINC01578	NR_037601	15905	1787
SHARPIN	NR_038270	5599	1685
ATG9A	NR_104255	10309	3763
TMEM139	NR_104252	3151	1800
MVK	NM_001301182	23576	1921
FERMT1	NM_017671	48700	5151
OTUB1	NM_017670	12568	2294
NDE1	NM_017668	76126	3220
CCDC132	NM_017667	128783	5710
PLA2G4E	NM_001206670	69122	4779
CLCN4	NM_001830	80715	6788
ENC1	NM_003633	14019	5520
LRMP	NM_006152	56089	2869
LGALS4	NM_006149	11430	1279
OPRK1	NM_001282904	25982	5196
C14orf159	NM_001286470	111384	3476
RNF217	NM_001286398	123794	5030
BORA	NM_001286746	28295	3034
UBL7	NM_001286740	15212	1316
TTC8	NM_001288781	53844	2378
FAM104B	NM_001166700	15951	1229
PTPRQ	NM_001145026	235843	7550
SLC25A19	NM_001126121	16470	1658
CTNND1	NM_001206884	57419	5962
CCT2	NM_001198842	15896	2185
RBM12	NM_001198840	16032	6617
CMSS1	NM_001167924	63703	1089
SEC22C	NM_001201584	34062	1546
GPR108	NM_001080452	7709	2076
ZNF596	NM_001042416	14944	2863
ZNF596	NM_001042415	14881	2730
TNNT1	NM_001126133	16657	1178
ASXL1	NM_015338	80976	7039
MED13L	NM_015335	318611	9378
BCL2L13	NM_015367	92272	5132
PRR5	NM_015366	60874	2017
ANAPC15	NM_001278492	2686	807
INPP5J	NM_001284289	11775	2587
PAX5	NM_001280554	201205	8780
PAX5	NM_001280553	201205	8693
PAX5	NM_001280552	201205	8720
PAX5	NM_001280551	201205	8554
DNAJC3	NM_006260	117851	5591
ST8SIA1	NM_003034	141324	9714
DUSP8	NM_004420	17870	4473
DUSP2	NM_004418	2272	1685
NGF	NM_002506	52321	1049
NBN	NM_002485	51336	4621
MN1	NM_002430	53222	7556
THOC1	NM_005131	53540	2120
NR2F1	NM_005654	11273	3726
ACTR3	NM_005721	71619	5700
PIGK	NM_005482	130466	4625
MED16	NM_005481	25257	2924
SCN11A	NM_014139	104793	6500
MROH6	NM_001100878	6566	3250
ZNF674	NM_001146291	47733	4073
NANOGNB	NM_001145465	8906	907
RTL1	NM_001134888	4193	4193
TCF7	NM_001134851	32623	3316
ELMOD3	NM_001135021	37033	2601
DNAJB5	NM_001135005	8164	2798
DNAJB5	NM_001135004	8793	2591
LRMP	NM_001204127	56089	2718
LRMP	NM_001204126	56089	2788
SPAM1	NM_153189	34815	2046
KDELC2	NM_153705	26327	4311
C6orf141	NM_001145652	1696	1696
PHGR1	NM_001145643	5401	435
C14orf80	NM_001134876	8000	1611
C14orf80	NM_001134875	8000	1710
ABHD16A	NM_001177515	16125	2146
SSFA2	NM_001130445	39022	5321
PDE4C	NM_001098818	18515	5071
SLCO1C1	NM_001145944	57922	3172
DNAJC7	NM_001144766	40745	1846
FBXL19	NM_001099784	24209	3796
FAM21EP	NR_038275	46622	2177
SENP1	NM_001267594	63411	4684
MGST1	NM_001267598	29547	1379
MED14OS	NM_001289773	3306	904
FADS2	NM_001281501	51152	3017
EPB41L3	NM_001281535	236611	3912
DYNC1I2	NM_001271790	62750	4333
TREML1	NM_001271807	5089	1287
ITCH	NM_001257138	148158	6259
CHIA	NM_001258005	29715	1469
CHIA	NM_001258004	29715	1635
GPX6	NM_182701	12498	1712
TYSND1	NM_173555	8760	3798
PTBP3	NM_001244898	115312	7996
CCDC132	NM_001257998	128783	5738
C9orf3	NM_001193331	207005	3838
OTUD5	NM_001136159	36346	2410
NOSTRIN	NM_001171632	62750	1863
IP6K3	NM_001142883	25320	2823
ARL14EPL	NM_001195581	7665	642
ST3GAL3	NM_174966	223634	1969
ST3GAL3	NM_174965	223634	1667
SPDYE1	NM_175064	9235	2650
ST3GAL3	NM_174964	223634	2308
EMC10	NM_175063	7050	2211
BIN1	NM_139347	59305	2444
RASGEF1C	NM_175062	108336	2216
TAF1	NM_138923	99767	7654
BIN1	NM_139345	59305	2408
CDKL1	NM_001282236	65479	2210
ACP1	NM_001040649	7613	658
SUPT5H	NM_001130825	31123	3700
B3GALNT1	NM_001038628	21490	3641
CYP2A6	NM_000762	6910	1764
CD4	NM_000616	31339	3116
LY75	NM_002349	101400	6930
SLC52A1	NM_017986	2831	2381
CTNNBIP1	NM_020248	61983	2995
ADCK3	NM_020247	47309	2924
PPP2R2B	NM_181674	466633	2371
OR6B3	NM_173351	996	996
TSPY26P	NR_002781	1215	1215
HSD11B1L	NM_001267871	7759	1554
LOC100240734	NR_026657	491	491
CORIN	NM_001278586	195272	2425
POLDIP3	NM_001278657	31242	3492
RACGAP1P	NR_026583	2794	2794
KCNC1	NM_004976	41883	6791
ATF6	NM_007348	197827	7546
ARHGEF1	NM_004706	24338	3213
ACSM5	NM_017888	31426	2419
PLA2G4C	NM_003706	63010	2524
CCT2	NM_006431	16150	1954
TOMM20	NM_014765	19599	3385
PRY	NM_004676	24241	1238
PVRL3	NM_015480	65802	5254
CEP131	NM_014984	33359	3619
SLC1A7	NM_006671	55454	2696
ZNF331	NM_001079906	42191	4131
LIPN	NM_001102469	16837	1197
POTEE	NM_001083538	46493	3440
BRICD5	NM_182563	1816	1031
COL18A1	NM_130445	108583	5427
DCTN3	NM_024348	6979	954
CEP19	NM_032898	6018	2202
MCEE	NM_032601	20589	870
UBL7	NM_032907	15212	1437
SNORD91A	NR_003072	92	92
MT1IP	NR_003669	1762	372
MLN	NM_001040109	9345	569
DMPK	NM_001081560	12849	2859
SCN8A	NM_014191	221629	11556
WSB1	NM_015626	19540	2832
CCZ1	NM_015622	27263	1824
LYAR	NM_017816	22468	1568
CASD1	NM_022900	47159	3879
XPO6	NM_015171	113942	4489
PRODH2	NM_021232	13310	1677
MYL7	NM_021223	2454	597
C1D	NM_006333	20828	1207
TTN	NM_133379	63015	18216
CNOT3	NM_014516	18011	2887
MDM2	NM_002392	37373	7495
IL20	NM_018724	3415	1234
CEP41	NM_018718	47440	6486
TRPV1	NM_018727	31597	4047
PPP2R3C	NM_001305156	37076	1820
PMCH	NM_002674	1378	757
PLXNB1	NM_002673	25612	7310
TTN	NM_133378	281433	101518
WFDC10B	NM_172131	20369	477
GTSCR1	NM_001278515	20339	598
PHLPP2	NM_015020	79776	8315
CHSY1	NM_014918	76210	4550
NTNG1	NM_014917	341731	2932
AKT1S1	NM_001278159	7217	2038
BCR	NM_004327	137673	6927
PPP2R5E	NM_006246	169470	4111
CYTH2	NM_004228	13107	4604
SNORD61	NR_002735	73	73
MORF4L2-AS1	NR_038978	5273	2870
TXLNGY	NR_045128	39813	4648
CKLF	NM_001040138	13725	691
MSMO1	NM_001017369	15497	1942
C6orf48	NM_001040437	4852	845
SIRT2	NM_001193286	21308	1912
DTWD1	NM_020234	24108	2750
PPAN	NM_020230	5077	1728
COL28A1	NM_001037763	177217	3515
MFSD2B	NM_001080473	14193	1508
CT47A1	NM_001080146	3318	1293
CT47A1	NM_001080146	3318	1293
TTC39A	NM_001297666	10704	1751
MIR1263	NR_031665	86	86
DLG4	NM_001128827	27719	3445
ABCC10	NM_001198934	22872	5028
SPAM1	NM_001174044	34815	2225
MSMB	NM_002443	12966	495
PODN	NM_001199080	23451	3417
GAL3ST2	NM_022134	27463	1449
SNX16	NM_022133	42704	3456
SLC26A1	NM_022042	5784	3449
TIA1	NM_022037	39204	4620
RBKS	NM_022128	109033	1271
MLXIPL	NM_032954	31347	3215
SMIM11	NM_058182	13704	900
FAM46A	NM_017633	6982	5612
VPS13C	NM_017684	208075	13290
DKKL1	NM_001197301	11332	938
BTN3A2	NM_001197248	13162	3672
MAGEA9B	NM_001080790	5808	1814
N4BP2L1	NM_001079691	27456	3039
PDE4D	NM_001197222	70474	7788
GRIN2C	NM_000835	17846	4270
SAFB2	NM_014649	35929	3318
GPR107	NM_001136557	86464	7078
CNTN4	NM_001206956	165747	3925
CCBL1	NM_001122672	48963	1775
TRIM32	NM_001099679	13999	3716
NDFIP2	NM_001161407	74954	4595
KBTBD4	NR_024222	6819	2398
GHRLOS	NR_024145	12498	1937
GHRLOS	NR_024144	12498	1593
KNG1	NM_001166451	27102	2035
TMPRSS11A	NM_001114387	53214	2419
SOST	NM_025237	5058	2300
EFCAB11	NM_001284268	31281	1939
ZCRB1	NM_033114	14045	1844
EDAR	NM_022336	94902	4214
MAP2K3	NM_002756	27204	2060
PLEKHA5	NM_001190860	72312	2014
CNOT4	NM_001190850	148329	3563
CNOT4	NM_001190849	148329	3554
MAOB	NM_000898	115865	2595
TGM4	NM_003241	39991	2999
CYP3A4	NM_001202855	27229	2789
DPP10	NM_001178036	1383147	5306
CEACAM6	NM_002483	16686	2601
NASP	NM_002482	34919	3291
UBXN8	NM_005671	22839	1447
PCK1	NM_002591	5377	2685
EIF2D	NM_001201478	20931	1725
IQSEC1	NM_014869	70657	5486
SP3	NM_003111	59244	6359
GSR	NM_001195104	49907	2914
PSMC6	NM_002806	20821	1593
PDHA1	NM_000284	17815	3372
AGTR2	NM_000686	4268	2899
ATG5	NM_004849	141344	3244
ROCK2	NM_004850	162934	6401
FOXN2	NM_002158	64640	5463
NFX1	NM_002504	80738	4695
ADAM18	NM_014237	145497	2399
ASPH	NM_004318	214085	5349
CREB3L4	NM_001255979	6166	1603
GPR135	NM_022571	1820	1820
SLC44A2	NM_020428	19065	3434
RCAN1	NM_203418	10569	2497
BCL2L11	NM_138624	47532	5132
PTCRA	NM_138296	9849	1082
ZNF106	NM_022473	45131	10881
CHST8	NM_022467	88981	2479
IKZF4	NM_022465	17531	5451
PPIE	NM_006112	17925	4376
SEC61A1	NM_013336	19315	3636
KRT14	NM_000526	4617	1636
UROS	NM_000375	34691	1354
SLC3A2	NM_002394	32872	2341
MFAP4	NM_002404	3778	1852
MDM4	NM_002393	41742	10077
ANKRD20A3	NM_001012419	43539	3930
TCERG1L	NM_174937	219330	2617
ORMDL3	NM_139280	6589	2139
HFE	NM_139007	7961	1958
HFE	NM_139006	7961	2180
PHYHD1	NM_174933	21147	2115
CHCHD10	NM_213720	2139	700
WNK1	NM_213655	158530	11208
SMIM14	NM_174921	87936	1658
ARHGAP27	NM_174919	3565	1377
SAMD14	NM_174920	18574	3300
CST11	NM_130794	2442	553
DHRS9	NM_001142270	23593	1742
CAB39	NM_001130850	107528	3695
CACNA1C	NM_001129846	644700	13447
PPP6R3	NM_001164163	154616	5018
FBP2	NM_003837	35119	1350
DLK1	NM_003836	8266	1590
C11orf1	NM_022761	4850	983
SFXN1	NM_022754	50108	2991
DPP8	NM_130434	72038	4096
IRF6	NM_001206696	20553	4256
RFX4	NM_001206691	161668	3710
BPIFA1	NM_016583	7314	1023
GSDMD	NM_024736	4755	1761
CLMN	NM_024734	137970	12750
ROBO3	NM_022370	16066	4554
IMPG1	NM_001563	151565	3559
TSPYL1	NM_003309	5259	5259
ABCA3	NM_001089	64869	6623
STAT5A	NM_001288720	23887	4118
DGCR9	NR_024159	2415	2415
GPR161	NM_001267609	58126	8257
EMG1	NM_006331	5222	1070
MYPN	NM_001256267	105900	5711
PABPC1P2	NR_026904	3934	3934
SERINC4	NM_001258031	5924	2494
RSRC1	NM_001271838	434784	1739
FBXW10	NM_001267586	35337	3283
FBXW10	NM_001267585	35337	3442
ANKFY1	NM_001257999	100478	8161
PHPT1	NM_001135861	2228	1244
ZNF438	NM_001143770	187302	3346
ZNF438	NM_001143769	154882	3420
ZNF438	NM_001143768	187302	3166
TMEM171	NM_001161342	11257	1263
ZNF438	NM_001143766	187302	3295
EIF5A	NM_001143762	4089	1340
EIF5A	NM_001143761	4495	1284
EIF5A	NM_001143760	5465	1256
LOC101928134	NR_120326	6589	478
VARS2	NM_001167734	12128	3611
IVD	NM_002225	15827	4665
RSRC1	NM_016625	434784	1727
FAM49B	NM_016623	100280	3838
DMRTC1	NM_033053	3764	1100
TRIOBP	NM_138632	13723	1729
GTF2I	NM_033000	103032	4508
COQ10A	NM_144576	4109	1654
SEZ6L2	NM_012410	28106	3347
PDGFA	NM_033023	22585	2738
LIN7C	NM_018362	12362	4852
HOXB6	NM_018952	9236	1676
RCC2	NM_018715	33000	4122
PCDH15	NM_033056	980192	7021
TRIM3	NM_033278	25372	2881
FOXQ1	NM_033260	2319	2319
DGCR6L	NM_033257	5868	1217
PPP1R14A	NM_033256	5355	777
EHD1	NM_001282444	26987	3658
HPCAL1	NM_134421	123918	1904
MRPL54	NM_172251	4899	623
RORA	NM_134261	741020	10828
RORA	NM_134260	139247	10998
UBE2J2	NM_058167	19943	2260
TRIM6	NM_058166	16858	3231
MOGAT1	NM_058165	38193	1096
FBXW11	NM_033644	145322	4536
MBD5	NM_018328	492465	6016
CD8B	NM_172213	46588	1061
CSF1	NM_172212	16133	2772
NUS1	NM_138459	35270	4807
NRSN1	NM_080723	21344	2408
RSAD2	NM_080657	20568	3512
SP110	NM_080424	51183	2577
PRAC1	NM_032391	801	383
DPY30	NM_032574	15873	800
XPR1	NM_001135669	258270	8301
FAM111B	NM_001142703	20231	3394
DOHH	NM_001145165	10120	2032
SLC14A1	NM_001128588	28394	4129
DNM2	NM_001190716	113858	3663
VIT	NM_001177972	62986	1418
VIT	NM_001177971	118105	2706
CCDC74A	NM_001258305	5833	1349
FAM83A	NM_032899	29919	4596
SNORD93	NR_003075	74	74
CNRIP1	NM_001111101	35881	1295
HIST1H1B	NM_005322	790	790
HIST1H1E	NM_005321	785	785
HIST1H1D	NM_005320	777	777
FECH	NM_001012515	41897	7278
DPEP1	NM_001128141	25124	1648
GPR12	NM_005288	5584	4848
AGFG1	NM_004504	89051	8666
HMG20B	NM_006339	6139	1584
TIMM17A	NM_006335	15171	1659
MPP1	NM_002436	26844	2048
MPI	NM_002435	9447	3062
PTPN4	NM_002830	225268	11380
FLJ26245	NR_033985	10073	1598
GCNT3	NM_004751	8229	2222
TBRG4	NM_004749	11648	2276
PTHLH	NM_002820	9663	1873
PTBP1	NM_002819	14936	3281
PSMD13	NM_002817	16177	1757
UBE2I	NM_003345	17392	2860
UBE2H	NM_003344	122228	5161
ACTC1	NM_005159	7631	3693
ADRBK2	NM_005160	164398	9055
LINC01378	NR_125757	260705	429
STAP1	NM_012108	48171	1511
PODXL	NM_005397	56356	5888
AK5	NM_012093	277368	3936
C6orf203	NM_001142470	23415	1794
PCBP2	NM_005016	29061	3171
ABCG1	NM_004915	78088	2995
NUDT21	NM_007006	22214	4407
OXTR	NM_000916	19206	4360
C2	NM_001178063	44676	2002
VWC2L	NM_001080500	164193	908
GRIN1	NM_000832	29606	3908
CCL4L2	NM_001291471	1816	836
CCL4L2	NM_001291472	1816	815
CCL4L2	NM_001291470	1816	1258
MATN2	NM_002380	167636	4108
CNN3	NM_001839	30275	2112
CCL4L2	NM_001291468	1816	652
CCL4L2	NM_001291469	1816	856
ARID4A	NM_002892	75230	5772
ZNF280D	NM_017661	103911	4976
LIN7B	NM_022165	4100	755
ENOSF1	NM_017512	42339	5388
KLK15	NM_017509	6235	1309
NARS2	NM_024678	138903	2519
ADGRL4	NM_022159	117047	3619
KRTAP5-9	NM_005553	1188	1188
AHI1	NM_001134832	109982	3658
LYPD8	NM_001291283	435	435
WDR87	NM_001291088	21884	9102
TAL1	NM_001290403	16046	4752
NFRKB	NM_001143835	31821	5051
FXYD6	NM_001164831	40511	1804
COL11A1	NM_080629	232030	7327
TP73	NM_001126241	45530	5026
TET2	NM_001127208	133119	9780
MICAL3	NM_001122731	72552	3090
PFKM	NM_001166686	40532	3526
ANP32E	NM_001136478	17788	3330
ADAD1	NM_001159285	50353	1905
IFNA6	NM_021002	570	570
CCDC146	NM_020879	172588	3333
RNF34	NM_025126	24270	2025
HEMGN	NM_018437	18125	2251
DEFB103B	NM_018661	1455	512
DEFB103B	NM_018661	1455	512
CBX3	NM_016587	11904	2102
THEG	NM_016585	13957	1326
TBX21	NM_013351	12876	2572
HIVEP3	NM_001127714	412343	12319
SLC12A3	NM_001126108	50644	5540
NEK9	NM_033116	44961	5543
COL13A1	NM_080798	157261	2921
MT1M	NM_176870	1365	440
ADGRG1	NM_201524	36814	4255
CWC25	NM_017748	24917	3103
SSX5	NM_175723	10544	1261
CBX7	NM_175709	21760	3962
TMEM204	NM_001256541	26840	1633
C20orf141	NM_001256538	844	617
LINC00167	NR_024233	2863	2863
KIAA1875	NR_024207	10590	7119
ODF2L	NM_001184765	49519	4158
ITIH3	NM_002217	14242	3037
ITIH1	NM_002215	14483	2923
CLTCL1	NM_001835	112253	5343
TCEB1	NM_001204859	27150	2231
HTR6	NM_000871	15680	3388
HTR3A	NM_000869	15238	2237
LOC391322	NM_001144931	927	563
CXorf56	NM_001170570	27286	2284
VSIG1	NM_001170553	34215	3236
HYLS1	NM_001134793	13587	2059
