"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"152","GO:0019763",0.0415994610485848,0.996480732022286,2,8,"immunoglobulin receptor activity","MF",25,"Control","FCER1A, FCGR2B"
"153","GO:0019864",0.0321618410453428,0.997521612530956,2,10,"IgG binding","MF",20,"Control","FCGR2A, FCGR2B"
"154","GO:0019865",0.0120550705580325,0.997724719599187,5,22,"immunoglobulin binding","MF",22.7272727272727,"Control","CD22, FCER1A, FCGR2A, FCGR2B, GRIA1"
"155","GO:0019904",0.0288000074590611,0.977952779958823,100,631,"protein domain specific binding","MF",15.8478605388273,"Control","ABL1, ACTN2, ATP2B2, RUNX2, CBLB, CDC42, CFTR, ATF2, CXADR, DLG1, DOCK1, DOCK3, DPYSL3, LPAR1, EPB41L2, EPHA4, ESRRG, FYN, GABRR2, GHR, GPR37, GRB2, RAPGEF1, GRIA1, GRID2, GRIK2, HCLS1, HES1, HSPA5, INPP5A, INPP5D, INSR, KCNN2, LRP2, LYN, SMAD2, MAPT, MDM2, MAP3K5, MYO1D, PRKN, PAX3, PRKAR1A, RFC1, ROBO1, RRM1, SNTB1, SOS1, SRP72, ADAM17, TCF12, TLN1, TOP1, WIPF1, ZBTB16, HMGA2, CRADD, RIPK2, LDB2, LRRFIP2, VAPA, QKI, RAPGEF2, DOCK4, ELMO1, DLC1, SPON1, NCOA2, SH2B2, KHDRBS3, FAF1, NLGN1, SHANK2, ERC1, CD2AP, NIPBL, OSTF1, ARFIP1, SHANK1, CRIM1, STX18, SNTG2, NDFIP2, CNTLN, USP47, NLRP2, KIDINS220, ARHGAP31, CARD18, PLEKHA2, EXOC4, SHCBP1, SH3BGRL2, ESPN, SGIP1, CARD11, REPS1, DAPL1, KHDRBS2, INSC, SHISA9"
"156","GO:0021550",0.0301951882211764,0.998430928551519,2,4,"medulla oblongata development","BP",50,"Control","ATF2, KCNE1"
"157","GO:0021554",0.0362968106073258,0.988296911044668,8,21,"optic nerve development","BP",38.0952380952381,"Control","CHRNB2, LPAR1, EPHB1, EPHB2, EXT1, KCNC2, SCN8A, NAV2"
"158","GO:0021555",0.025723396463677,0.99912420387655,2,3,"midbrain-hindbrain boundary morphogenesis","BP",66.6666666666667,"Control","HES1, KDM2B"
"159","GO:0021847",0.0245803321701448,1,2,2,"ventricular zone neuroblast division","BP",100,"Control","DCT, FGFR2"
"160","GO:0022803",0.023416587220412,0.982609085532091,89,478,"passive transmembrane transporter activity","MF",18.6192468619247,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GSDME, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC12A4, KCNAB2, KCNAB3, KCNB2, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, CNGB3, TRPV6, CACNA2D3, KCNQ5, ANO2, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, TMC4, KCNU1, SLC5A8, NALCN, SLC26A11, UNC80, HCN1"
"161","GO:0022832",0.00693368737859993,0.995806312376346,47,199,"voltage-gated channel activity","MF",23.6180904522613,"Control","CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, KCNU1, NALCN, HCN1"
"162","GO:0022836",0.0393599813860232,0.971299474702999,68,322,"gated channel activity","MF",21.1180124223602,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, TMC4, KCNU1, NALCN, HCN1"
"163","GO:0022839",0.0388478974686749,0.971698395872527,68,321,"monoatomic ion gated channel activity","MF",21.183800623053,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, CACNA2D3, KCNQ5, CACNG8, KCNIP4, HVCN1, KCNH7, GRIN3A, CATSPER1, CALHM3, KCNH8, TMC4, KCNU1, NALCN, HCN1"
"164","GO:0022843",0.012190059863526,0.992844712820082,37,152,"voltage-gated monoatomic cation channel activity","MF",24.3421052631579,"Control","CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, SCN1A, SCN7A, SCN8A, SCN9A, KCNAB2, KCNAB3, KCNB2, SCN11A, KCNH5, CACNA2D3, KCNQ5, CACNG8, HVCN1, KCNH7, CATSPER1, KCNH8, HCN1"
"165","GO:0022890",0.0444757607789073,0.965674934671298,92,535,"inorganic cation transmembrane transporter activity","MF",17.196261682243,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CTNS, GPM6A, GRIA1, GRIA2, GRIA4, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, KCNQ5, SLC2A9, SLC39A10, SLC45A4, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, GRIN3A, CATSPER1, KCNH8, TRPM6, SLC47A2, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC39A12, NALCN, SLC9A9, HCN1"
"166","GO:0030097",0.0366462720894923,0.971269101902453,106,913,"hemopoiesis","BP",11.6100766703176,"Control","ABL1, RHOH, BCR, BPGM, CALCR, RUNX2, RUNX1, RUNX3, CDC42, CDK6, CHD2, ATF2, MAPK14, EML1, EP300, ETS1, MECOM, EXT1, FANCD2, FBN1, FCGR2B, FGFR2, FOXO3, HCLS1, HLA-G, HMGB1, ONECUT1, HES1, RBPJ, INPP5D, ITGB1, KCNQ1, LYN, MEIS2, KITLG, MITF, MSH2, MYO1E, NEDD9, ROR2, PIK3CD, PLCG2, PRKCA, PSG9, PTPRC, REST, RHAG, RORA, SLC8A3, SMARCC1, SMARCD1, SOS1, SPTA1, ADAM17, ZEB1, TGFB2, TGFBR2, VAV1, WNT2B, ZBTB16, PICALM, TNFSF11, CDK13, RIPK2, IL18R1, LARGE1, ATG5, HDAC9, TOX, ZBTB24, ARIH2, MERTK, KAT7, SIPA1L3, RCOR1, TMEM131L, WDR7, KAT6B, HIPK2, BRD7, SNX10, RBM47, P4HTM, TESC, HERC6, DOCK10, PCID2, ZMIZ1, RPTOR, SMAP1, DCLRE1C, VPS33A, DNAI4, ING5, CARD11, L3MBTL3, CDIN1, KIRREL3, UBASH3B, SLAMF6, TMEM178A, IL31RA, IL34, IGSF23, ASXL1, HIPK1, ADGRF5, MTURN, IL27, THEMIS"
"167","GO:0030160",0.022912183387544,0.998745764699285,3,4,"synaptic receptor adaptor activity","MF",75,"Control","HOMER2, SHANK2, SHANK1"
"168","GO:0030202",0.0379313966004672,0.988986114076044,7,17,"heparin metabolic process","BP",41.1764705882353,"Control","EDNRB, EXT1, EXT2, NDST3, HS2ST1, CSGALNACT1, NDST4"
"169","GO:0030274",0.00430178202967894,0.999821684591222,4,5,"LIM domain binding","MF",80,"Control","ACTN2, TLN1, RIPK2, LDB2"
"170","GO:0030317",0.0444204011311041,0.975430592311645,19,114,"flagellated sperm motility","BP",16.6666666666667,"Control","DNAH5, TACR1, TACR3, DNAH11, CEP131, VPS13A, CFAP45, DNAH1, DDX4, ROPN1, TEKT3, SPAG16, TEX101, CATSPER1, CCDC38, DNHD1, CFAP54, SLC9B1, TCTE1, PRSS55, CATSPERE"
"171","GO:0030545",0.0362164979028299,0.975346040431335,42,531,"signaling receptor regulator activity","MF",7.90960451977401,"Control","C5, EFNA5, ESR2, FBN1, FGF12, FGF14, NRG1, HMGB1, CXCL8, IL16, KITLG, PPBP, PRKCE, CCL14, TG, TGFB2, WNT2B, PXDN, TNFSF11, FGF18, AIMP1, NRG2, SEMA3E, SEMA3C, CXCL13, COLEC10, FLRT2, DKK2, ANGPT4, SEMA5B, IL26, PDGFC, HAMP, SEMA6D, PDGFD, LYPD6, IL34, TAFA4, SEMA3D, IL27, TAFA2, C1QTNF9, PATE4, TAFA1, MTRNR2L7"
"172","GO:0030547",0.0277624910061625,0.99309769581015,5,39,"signaling receptor inhibitor activity","MF",12.8205128205128,"Control","ESR2, PXDN, DKK2, LYPD6, MTRNR2L7"
"173","GO:0030593",0.0199384543772252,0.991035622508669,14,104,"neutrophil chemotaxis","BP",13.4615384615385,"Control","CXADR, CXCL8, ITGA1, PDE4B, PIK3CD, PPBP, CCL14, TGFB2, VAV1, SLIT2, VAV3, CXCL13, PIP5K1C, CAMK1D"
"174","GO:0030595",0.012064398222387,0.993193005807745,29,232,"leukocyte chemotaxis","BP",12.5,"Control","CXCR5, C5, CXADR, EDNRB, HMGB1, CXCL8, IL16, ITGA1, LYN, NEDD9, PDE4B, PIK3CD, PPBP, CCL14, ADAM17, TGFB2, VAV1, TNFSF11, SLIT2, CYP7B1, VAV3, CXCL13, PADI2, PIP5K1C, STK39, CAMK1D, MMP28, AKIRIN1, IL34, TAFA4"
"175","GO:0030695",0.000629144817761635,0.999582779501533,109,474,"GTPase regulator activity","MF",22.9957805907173,"Control","ALDH1A1, RHOH, ARRB1, ADGRB3, BCR, BNIP2, KRIT1, DOCK1, DOCK3, GRB2, RAPGEF1, MYO9A, MYO9B, PDE6D, PLXNB1, RAP1A, RASA2, RASGRF1, RASGRF2, RGS3, RGS7, RGS12, SOS1, DENND2B, TIAM1, TRIO, VAV1, VAV2, EVI5, RGS5, ARHGEF7, EIF2B3, KALRN, SLIT2, STXBP5L, RGS6, RALGPS1, RAPGEF2, DOCK4, ARHGAP32, RAPGEF5, TBC1D5, ARHGEF11, ELMO1, SRGAP3, RABGAP1L, IQSEC1, DENND4A, DLC1, VAV3, ARFGEF1, AKAP13, DIS3, RAB3GAP1, RIMS1, ARHGAP26, SIPA1L3, MCF2L2, TBC1D9, RGL1, TBC1D1, TBC1D12, PLCB1, DENND5A, MCF2L, PSD3, ARHGEF12, ARHGEF18, ACAP2, RABGAP1, TBC1D22A, SIPA1L1, ARHGEF26, FBXO8, ARFGAP3, SERGEF, ARHGEF3, ASAP1, PLCE1, RIC8B, DOCK10, ARHGEF40, FGD6, ARHGAP15, ARHGAP31, ARHGAP20, RIC1, DENND1A, SMAP1, ARHGEF28, RGS18, SMAP2, TBC1D15, ARHGAP10, ARHGAP28, DOCK5, ARHGAP39, SBF2, ARHGAP24, SYDE2, DOCK7, STARD13, TBCK, ARAP2, ARHGAP42, DENND2C, SPATA13, RALGAPA1, ARHGAP40, ARHGEF33, TBC1D7-LOC100130357"
"176","GO:0030854",0.027657626596551,0.996654170784241,3,9,"positive regulation of granulocyte differentiation","BP",33.3333333333333,"Control","RUNX1, HCLS1, TESC"
"177","GO:0030868",0.0461186464180812,0.995869653131152,2,8,"smooth endoplasmic reticulum membrane","CC",25,"Control","STX17, TTYH1"
"178","GO:0030888",0.0424516653944261,0.981183260532661,11,65,"regulation of B cell proliferation","BP",16.9230769230769,"Control","CD22, CD38, CHRNB2, EPHB2, FCGR2B, INPP5D, LYN, PTPRC, VAV3, SLC39A10, CARD11"
"179","GO:0030901",0.0496946827571069,0.975530212371423,13,88,"midbrain development","BP",14.7727272727273,"Control","CDC42, FGFR2, HES1, HSPA5, LMX1A, LRP6, SOS1, ZNF148, DLG5, PADI2, MAPKAP1, KDM7A, KDM2B"
"180","GO:0030991",0.0233945349470455,0.996783758280022,4,8,"intraciliary transport particle A","CC",50,"Control","CLUAP1, IFT122, WDR35, IFT43"
"181","GO:0031175",0.00321706448604625,0.997528165628676,195,967,"neuron projection development","BP",20.1654601861427,"Control","ABL1, ADCY1, ALK, ANK3, ARSB, ATF1, ADGRB3, BBS4, BMPR1B, BMPR2, CAMK2B, CD38, CDC42, CDH1, CDH2, CDH4, CDH11, CHRNB2, CTNNA1, CTNNA2, CTNND2, CUX1, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EXT1, FGFR2, FYN, GAK, GFI1, GFRA1, GPM6A, GPR37, RAPGEF1, GRID2, GRM7, HMGB1, HES1, TNC, ITGA1, ITGB1, KIF5A, LAMA2, LMX1A, LRP2, LYN, MAPT, MDM2, MEF2A, MTR, MUSK, MYO9A, NCAM1, NCAM2, ROR1, ROR2, PAK1, PRKN, PLXNB1, PRKG1, RELN, KLK6, PTPRD, PTPRM, RAP1A, RASGRF1, RIT2, ROBO1, ROBO2, SDC4, SHOX2, SKIL, SLIT3, SOS1, SPOCK1, SYT1, ADAM17, TIAM1, TRIO, UGT8, ST8SIA2, PICALM, PPFIA2, GAS7, UNC5C, NUMB, NRP2, KALRN, VAPA, DLG5, TAOK2, SLIT2, NRXN3, NRXN1, NTN1, RAPGEF2, RIMS2, ULK2, SEMA3E, TOX, MAGI2, IQSEC1, UST, SEMA3C, PDLIM5, CHL1, LZTS1, SCN11A, NTNG1, NLGN1, RIMS1, PALLD, UNC13A, MYO16, TNIK, SETX, HECW1, FSTL4, NFASC, DIP2A, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, ZDHHC17, GRIP1, FLRT2, ATXN10, SULT4A1, SIPA1L1, CNTNAP2, DNM3, AUTS2, TANC2, STAU2, EEF2K, ASAP1, SHANK1, ATL1, ATP8A2, BCL11A, CNTN5, SEMA5B, PPP1R9A, DOCK10, ARHGEF40, LHX9, RGMA, CAMK1D, KIDINS220, HECW2, LRRC7, DIP2B, KLHL1, LRRC4C, SHTN1, LGR6, ARHGEF28, TMEM108, SEMA6D, ADGRV1, DTNBP1, KIRREL3, DOCK7, BOC, ZNF804A, CSMD3, GRIN3A, FAT3, UNC5D, CHODL, RTN4RL1, CNTN4, MBOAT1, UNC5B, SLC39A12, SDK1, SEMA3D, NEGR1, EPHA6, FRYL, RTN4RL2, GRXCR1, CRPPA"
"182","GO:0031256",0.0367696759001398,0.976190418077818,38,174,"leading edge membrane","CC",21.8390804597701,"Control","AKT2, APC, ATP2B2, CDC42, GABRA5, GABRG1, GABRG2, GABRG3, GRIA1, INSR, ITGB1, KCNC2, MAPT, MYO1D, PAK1, PDE9A, PLCG2, PTPRK, ROBO2, SLC1A2, SPTBN1, ADAM17, TACR3, TIAM1, TLN1, USH2A, KSR1, DLC1, PSD3, PIP5K1C, CNTNAP2, SNTG1, TESC, FERMT1, MYO1G, ADGRV1, SPATA13, SHISA9"
"183","GO:0031344",0.00781874441486953,0.994124696271773,135,644,"regulation of cell projection organization","BP",20.9627329192547,"Control","ABL1, ALK, APC, ARSB, ATF1, ADGRB3, BBS4, BMPR2, CAMK2B, CD38, CDC42, CDH1, CDH2, CDH4, CHRNB2, CTNNA2, CUX1, CYLD, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHB2, FCGR2B, FER, FYN, GAK, GFI1, GPM6A, RAPGEF1, GRID2, GRIN2B, HTT, HES1, LYN, MAPT, MDM2, MUSK, MYO9A, NEDD9, ROR1, ROR2, PAK1, PLXNB1, RELN, KLK6, PTPRD, RAP1A, RIT2, ROBO1, ROBO2, RP1, RREB1, SHOX2, SKIL, SPOCK1, TIAM1, FXR1, PPFIA2, ARHGEF7, SLIT2, NTN1, ATG5, RAPGEF2, ULK2, SEMA3E, RAB11FIP3, TOX, PLEKHM1, MAGI2, UST, ACTR3, SEMA3C, PDLIM5, LZTS1, NTNG1, NLGN1, TNIK, SETX, HECW1, FSTL4, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, GRIP1, DAAM2, SIPA1L1, PPP1R16B, DNM3, AUTS2, TANC2, STAU2, EEF2K, WDPCP, ABHD17B, PLCE1, ATP8A2, BCL11A, MYO3A, SEMA5B, RGMA, CAMK1D, TENM2, KIDINS220, HECW2, LRRC7, DIP2B, LRRC4C, SHTN1, AKIRIN1, SEMA6D, ARHGAP24, DTNBP1, ZNF804A, CSMD3, FAT3, MYO3B, CHODL, RTN4RL1, MBOAT1, SAXO1, ADAMTS16, SLC39A12, SEMA3D, NEGR1, RTN4RL2, TBC1D7-LOC100130357"
"184","GO:0031573",0.00740838935325237,0.998838448656457,5,16,"mitotic intra-S DNA damage checkpoint signaling","BP",31.25,"Control","ATF2, FANCD2, MSH2, CHEK2, NEK11"
"185","GO:0031620",0.0337147378121865,0.995589168374716,3,9,"regulation of fever generation","BP",33.3333333333333,"Control","EDNRB, TNFSF11, PTGES"
"186","GO:0032088",0.043954113173096,0.978803203962803,13,84,"negative regulation of NF-kappaB transcription factor activity","BP",15.4761904761905,"Control","ARRB1, CYLD, GFI1, CD200, TRIM37, PKHD1, MAP2K5, PTGIS, AIM2, FAF1, COMMD1, MTURN, NWD1"
"187","GO:0032137",0.0380391716900628,0.99838803869875,2,3,"guanine/thymine mispair binding","MF",66.6666666666667,"Control","MLH1, MSH2"
"188","GO:0032231",0.048843868440656,0.97245678640373,20,103,"regulation of actin filament bundle assembly","BP",19.4174757281553,"Control","ABL1, BBS4, CDC42, LPAR1, PAK1, PRKN, SERPINF2, SDC4, TACR1, TJP1, BAG4, CORO2B, DLC1, LIMCH1, CLASP1, ARHGEF18, SHANK1, ARHGAP28, CGNL1, PHLDB2, SYNPO2"
"189","GO:0032237",0.0184278503527555,1,3,3,"activation of store-operated calcium channel activity","BP",100,"Control","STIM1, STIM2, CRACR2A"
"190","GO:0032279",0.0287795218158794,0.978890141996315,83,324,"asymmetric synapse","CC",25.6172839506173,"Control","ACTN2, ADCY1, ADD3, ATP2B2, ADGRB3, BCR, BMPR2, CDH2, CHRM2, CTNND2, DAPK1, DCC, DLG1, DLG2, EPHA4, ERBB4, FYN, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, GRM7, ITGB1, KCNH1, PRKN, PDE4B, SCN8A, SLC8A3, SPOCK1, SPTBN1, TIAM1, FXR1, SYN3, PKP4, EIF3A, KALRN, RPL14, DGKI, DLGAP1, DLG5, HOMER2, ARHGAP32, MAGI2, RNF10, IQSEC1, PDLIM5, PTPRT, LZTS1, NLGN1, SHANK2, SORCS3, TNIK, PSD3, GRIP1, SIPA1L1, DNM3, PCLO, EEF2K, SHANK1, ABHD17B, ZDHHC2, PPP1R9A, ANKS1B, SORCS2, LRRC7, LRRC4C, ABHD17C, CACNG8, CLSTN2, TMEM108, NETO1, DTNBP1, TANC1, GRIN3A, LRFN5, GSG1L, IGSF11, SHISA9"
"191","GO:0032306",0.019503179691885,0.996912481750196,4,13,"regulation of prostaglandin secretion","BP",30.7692307692308,"Control","PLA2G4A, MAP2K6, TNFSF11, PTGES"
"192","GO:0032308",0.019503179691885,0.996912481750196,4,13,"positive regulation of prostaglandin secretion","BP",30.7692307692308,"Control","PLA2G4A, MAP2K6, TNFSF11, PTGES"
"193","GO:0032589",0.0278305456726577,0.98642984185991,18,59,"neuron projection membrane","CC",30.5084745762712,"Control","ATP2B2, GABRA5, GABRG1, GABRG2, GABRG3, GRIA1, INSR, KCNC2, MAPT, MYO1D, ROBO2, SLC1A2, SPTBN1, TACR3, USH2A, CNTNAP2, ADGRV1, SHISA9"
"194","GO:0032623",0.0413291252796044,0.981800523482713,11,63,"interleukin-2 production","BP",17.4603174603175,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, HOMER2, CARD11, NAV3"
"195","GO:0032663",0.0413291252796044,0.981800523482713,11,63,"regulation of interleukin-2 production","BP",17.4603174603175,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, HOMER2, CARD11, NAV3"
"196","GO:0032735",0.0299600900452848,0.990338885771328,7,43,"positive regulation of interleukin-12 production","BP",16.2790697674419,"Control","MAPK14, HLA-G, HMGB1, IL16, PLCG2, RIPK2, PLCB1"
"197","GO:0032743",0.0118043486947405,0.996404732526021,9,34,"positive regulation of interleukin-2 production","BP",26.4705882352941,"Control","ABL1, RUNX1, PDE4B, PDE4D, PLCG2, PTPRC, SPTBN1, RIPK2, CARD11"
"198","GO:0032809",0.0194821626720585,0.993164228691668,11,29,"neuronal cell body membrane","CC",37.9310344827586,"Control","ATP2B2, CD22, GABRA5, GRIA1, INSR, KCNC2, KCND2, SLC6A2, TACR3, KCNB2, CADM2"
"199","GO:0032838",0.0308416117726461,0.979584349693598,44,213,"plasma membrane bounded cell projection cytoplasm","CC",20.6572769953052,"Control","DLG2, DNAH5, DNAH6, DNAH8, DNAH9, GRIK2, KIF5A, MAPT, PIK3C3, PRKAR1A, RP1, TULP3, DNAH11, ATG5, KIF1C, CEP162, CFAP45, DNAH1, CFAP61, RIBC2, STAU2, CCDC113, PIK3R4, WDPCP, CFAP46, IFT57, ARL8B, DNAH3, DNAH7, WDR35, TEKT3, TMEM108, SPAG16, DNAI4, NETO1, DTNBP1, ARL6, AGBL4, EFHC1, DNHD1, CFAP54, SAXO1, LCA5, SPAG17, CFAP53, DNAJB13"
"200","GO:0032892",0.0250885931738378,0.991006551373855,9,44,"positive regulation of organic acid transport","BP",20.4545454545455,"Control","ITGB1, PLA2G4A, MAP2K6, TNFSF11, ABCB11, PTGES, SLC38A3, RAB3GAP1, DTNBP1"
"201","GO:0032944",0.0064654616825091,0.996452854473653,31,237,"regulation of mononuclear cell proliferation","BP",13.0801687763713,"Control","CBLB, CD6, CD22, CD38, CHRNB2, DLG1, EPHB2, FCGR2B, HLA-G, HMGB1, HES1, INPP5D, LMO1, LYN, KITLG, PRKAR1A, PTPRC, SDC4, ST6GAL1, SOS1, SPTA1, TACR1, TGFBR2, PDE5A, RIPK2, DLG5, VAV3, TMEM131L, SLC39A10, RASSF5, CARD11, IL27"
"202","GO:0032989",0.00963026471556347,0.992556065731279,158,768,"cellular component morphogenesis","BP",20.5729166666667,"Control","ABL1, ACTN2, ADCY1, ANK2, ANK3, ADGRB3, BMPR1B, BMPR2, CAMK2B, CD9, CDC42, CDH1, CDH2, CDH4, CDH11, CHRNB2, CTNNA2, CTNND2, CUX1, DAB1, DCC, DSCAM, EFNA5, EIF4G2, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EXT1, FGFR2, FYN, GPM6A, ITGA1, ITGB1, KIF5A, LAMA2, LMX1A, LRP2, MAPT, MEF2A, MOBP, MYL2, MYO9A, MYO9B, NCAM1, NEB, PAK1, PRKN, PLXNB1, PRKAR1A, PRKG1, RELN, PTPRD, PTPRM, RFX2, ROBO1, ROBO2, RREB1, SHOX2, SKIL, SLIT3, SNX1, SOS1, SYT1, ADAM17, TIAM1, TRIO, TTN, UGT8, ST8SIA2, PICALM, PPFIA2, GAS7, UNC5C, NUMB, NRP2, ARHGEF7, KALRN, TAOK2, SLIT2, NRXN3, NRXN1, NTN1, RAPGEF2, RIMS2, ULK2, SEMA3E, UST, SEMA3C, NEBL, PDLIM5, CHL1, LZTS1, AKAP13, SCN11A, NTNG1, NLGN1, RIMS1, PALLD, UNC13A, MYO16, TNIK, HECW1, FSTL4, NFASC, DIP2A, CUX2, NEDD4L, CLASP1, SYNE1, ZDHHC17, GRIP1, FLRT2, SULT4A1, SIPA1L1, CNTNAP2, DNM3, AUTS2, TANC2, STAU2, TMOD2, EEF2K, SHANK1, ATL1, ATP8A2, BCL11A, CNTN5, SEMA5B, PID1, DOCK10, ARHGEF40, LHX9, RGMA, KIDINS220, HECW2, DIP2B, LRRC4C, SHTN1, LGR6, ARHGEF28, CCDC136, TMEM135, TMEM108, SEMA6D, FHOD3, DTNBP1, KIRREL3, DOCK7, PHLDB2, BOC, MYLK3, UNC5D, CHODL, CNTN4, UNC5B, SLC39A12, SEMA3D, EPHA6, CRPPA"
