category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0005773	0.695290896749963	0.386277346511483	21	792	vacuole	CC	0.87768360763375
GO:0005975	0.695545923041231	0.397821651266349	16	575	carbohydrate metabolic process	BP	0.87768360763375
GO:1990778	0.697264535917595	0.399913437928108	15	330	protein localization to cell periphery	BP	0.87830866103304
GO:0021700	0.708262520956807	0.403165545893178	11	305	developmental maturation	BP	0.890599807437806
GO:0006897	0.713039821038739	0.362192117235718	24	572	endocytosis	BP	0.893070250281323
GO:0032880	0.713291311843999	0.354995496840367	29	839	regulation of protein localization	BP	0.893070250281323
GO:0090407	0.714242530304215	0.376974259307034	16	539	organophosphate biosynthetic process	BP	0.893070250281323
GO:0051050	0.715202498484347	0.349771358847825	32	891	positive regulation of transport	BP	0.893070250281323
GO:0071692	0.722063873206007	0.382345831468299	12	372	protein localization to extracellular region	BP	0.898342274935917
GO:0031401	0.722949684670785	0.34422043233026	29	938	positive regulation of protein modification process	BP	0.898342274935917
GO:0051493	0.72325338653669	0.359796232510853	19	489	regulation of cytoskeleton organization	BP	0.898342274935917
GO:0007517	0.724429216139131	0.384348697327843	11	335	muscle organ development	BP	0.898342274935917
GO:0001816	0.727862330226092	0.363874722122648	15	833	cytokine production	BP	0.898349229854826
GO:0045321	0.728611450699215	0.34733758887739	22	915	leukocyte activation	BP	0.898349229854826
GO:0097435	0.732041267884904	0.335474783500963	28	780	supramolecular fiber organization	BP	0.898349229854826
GO:0070997	0.733753965892014	0.373333701456063	11	363	neuron death	BP	0.898349229854826
GO:0048813	0.736036698057728	0.378874908124615	10	138	dendrite morphogenesis	BP	0.898349229854826
GO:0007411	0.736933482151543	0.359203577451265	14	220	axon guidance	BP	0.898349229854826
GO:0097485	0.736933482151543	0.359203577451265	14	220	neuron projection guidance	BP	0.898349229854826
GO:0007346	0.737249524675258	0.356829701261842	14	506	regulation of mitotic cell cycle	BP	0.898349229854826
GO:0004674	0.737260012103847	0.34234581661841	20	409	protein serine/threonine kinase activity	MF	0.898349229854826
GO:0072001	0.737320579663986	0.361106438685021	13	317	renal system development	BP	0.898349229854826
GO:0006886	0.738197835117475	0.332192152825146	25	844	intracellular protein transport	BP	0.898349229854826
GO:0140657	0.740032527520283	0.336823574618004	21	550	ATP-dependent activity	MF	0.898611786043629
GO:0043434	0.741150564406147	0.359969354350361	12	420	response to peptide hormone	BP	0.898611786043629
GO:0006974	0.74664633304702	0.325557244815664	23	809	cellular response to DNA damage stimulus	BP	0.898611786043629
GO:0033365	0.746840103339354	0.32115430039518	26	869	protein localization to organelle	BP	0.898611786043629
GO:0002764	0.747257257713805	0.362296807011953	10	410	immune response-regulating signaling pathway	BP	0.898611786043629
GO:0051020	0.747623874410028	0.349297538595956	13	291	GTPase binding	MF	0.898611786043629
GO:0051301	0.74813591363357	0.3312110980851	19	597	cell division	BP	0.898611786043629
GO:0015631	0.748425972220181	0.344490386853984	14	355	tubulin binding	MF	0.898611786043629
GO:0019787	0.751039281711542	0.348248306648112	12	446	ubiquitin-like protein transferase activity	MF	0.90024408058245
GO:0043436	0.754272515371438	0.318312167069193	22	912	oxoacid metabolic process	BP	0.902612776727821
GO:0007626	0.767679190296938	0.339466857685823	10	197	locomotory behavior	BP	0.916243508016355
GO:0030133	0.770647943259493	0.321321267568446	13	410	transport vesicle	CC	0.916243508016355
GO:0031267	0.771735860479821	0.324676639297702	12	263	small GTPase binding	MF	0.916243508016355
GO:0006082	0.772233367698496	0.297689022378965	22	918	organic acid metabolic process	BP	0.916243508016355
GO:0032504	0.773094004836666	0.292566496076899	25	873	multicellular organism reproduction	BP	0.916243508016355
GO:0050878	0.774185911541865	0.330048150790087	10	356	regulation of body fluid levels	BP	0.916243508016355
GO:0009410	0.779135063400379	0.323651287032278	10	437	response to xenobiotic stimulus	BP	0.916243508016355
GO:0010876	0.779639099948788	0.310286218253763	13	479	lipid localization	BP	0.916243508016355
GO:0001764	0.779972113928001	0.32024216199183	11	171	neuron migration	BP	0.916243508016355
GO:0030003	0.781104776308929	0.295246252635012	18	492	intracellular monoatomic cation homeostasis	BP	0.916243508016355
GO:0000323	0.781244533292055	0.296757576053656	17	702	lytic vacuole	CC	0.916243508016355
GO:0005764	0.781244533292055	0.296757576053656	17	702	lysosome	CC	0.916243508016355
GO:0019752	0.784385105256725	0.285181277359999	21	891	carboxylic acid metabolic process	BP	0.916243508016355
GO:0006874	0.78658263978886	0.302806783283441	13	296	intracellular calcium ion homeostasis	BP	0.916243508016355
GO:0099173	0.789370699972067	0.30443248703352	12	183	postsynapse organization	BP	0.916243508016355
GO:0016604	0.789818885533493	0.277381031594381	22	804	nuclear body	CC	0.916243508016355
GO:0045860	0.790311684451048	0.305512577316938	11	351	positive regulation of protein kinase activity	BP	0.916243508016355
GO:0050778	0.791064286123631	0.296092201632492	13	641	positive regulation of immune response	BP	0.916243508016355
GO:0099512	0.791140515070516	0.264660688417042	32	970	supramolecular fiber	CC	0.916243508016355
GO:0050776	0.792996636783677	0.284966456386361	16	809	regulation of immune response	BP	0.916243508016355
GO:0006397	0.794352655486191	0.304736547777131	10	460	mRNA processing	BP	0.916243508016355
GO:0005769	0.796053222033737	0.284745896006352	15	400	early endosome	CC	0.916243508016355
GO:0106310	0.798160063666995	0.277683922142351	17	355	protein serine kinase activity	MF	0.916243508016355
GO:0050865	0.798223555242155	0.284242221999037	14	634	regulation of cell activation	BP	0.916243508016355
GO:0006914	0.799132525146354	0.283316899120323	14	544	autophagy	BP	0.916243508016355
GO:0061919	0.799132525146354	0.283316899120323	14	544	process utilizing autophagic mechanism	BP	0.916243508016355
GO:0044087	0.800860126853372	0.249370218953154	38	921	regulation of cellular component biogenesis	BP	0.916243508016355
GO:0046649	0.802419431294557	0.271427645525796	17	754	lymphocyte activation	BP	0.916243508016355
GO:0070201	0.804009353552136	0.274651766084552	15	528	regulation of establishment of protein localization	BP	0.916243508016355
GO:0051090	0.804951197265858	0.282962936187854	12	457	regulation of DNA-binding transcription factor activity	BP	0.916243508016355
GO:0002694	0.805222358716323	0.282328406992532	12	578	regulation of leukocyte activation	BP	0.916243508016355
GO:0004672	0.806853826671589	0.252861945063143	26	548	protein kinase activity	MF	0.916647227136393
GO:0061024	0.810161676588558	0.247470025427637	27	765	membrane organization	BP	0.918951159226832
GO:0051347	0.814958764803978	0.258912721374239	16	505	positive regulation of transferase activity	BP	0.922799996337894
GO:0022407	0.820120665867213	0.263914046006812	12	479	regulation of cell-cell adhesion	BP	0.922799996337894
GO:0016055	0.822648388218173	0.247523472714188	17	449	Wnt signaling pathway	BP	0.922799996337894
GO:0005874	0.822689892832822	0.252001752484748	15	432	microtubule	CC	0.922799996337894
GO:0051640	0.824692123504831	0.239389896369818	20	552	organelle localization	BP	0.922799996337894
GO:0030900	0.825745700011105	0.24397042351574	17	389	forebrain development	BP	0.922799996337894
GO:0198738	0.82773414389647	0.241265698894868	17	451	cell-cell signaling by wnt	BP	0.922799996337894
GO:0016887	0.827895160969535	0.25819810688514	11	358	ATP hydrolysis activity	MF	0.922799996337894
GO:1902533	0.828171735706749	0.22251537322617	31	983	positive regulation of intracellular signal transduction	BP	0.922799996337894
GO:0048609	0.829271798291114	0.229213723926106	23	830	multicellular organismal reproductive process	BP	0.922799996337894
GO:0022411	0.829291579699867	0.25235008583921	12	458	cellular component disassembly	BP	0.922799996337894
GO:0099081	0.830228776130442	0.219347247906249	32	978	supramolecular polymer	CC	0.922799996337894
GO:0006281	0.830262949351364	0.244829438278268	14	536	DNA repair	BP	0.922799996337894
GO:0002684	0.832207516551573	0.228194535307191	21	970	positive regulation of immune system process	BP	0.92353167988258
GO:0070925	0.8359742109668	0.217777663352671	26	877	organelle assembly	BP	0.925219582578853
GO:0019953	0.836305722971693	0.221981782515893	22	840	sexual reproduction	BP	0.925219582578853
GO:0070647	0.841439829172403	0.214370063250383	23	988	protein modification by small protein conjugation or removal	BP	0.929467380531978
GO:0071407	0.843671056422996	0.223179713076542	16	560	cellular response to organic cyclic compound	BP	0.930500489265302
GO:0007416	0.84748583458399	0.227760479660673	13	195	synapse assembly	BP	0.933060920813644
GO:0034097	0.848591617397367	0.212772964553411	18	911	response to cytokine	BP	0.933060920813644
GO:0060341	0.851948191099523	0.195877016472236	29	941	regulation of cellular localization	BP	0.935319267904369
GO:0044770	0.856855351876117	0.210921389369288	14	556	cell cycle phase transition	BP	0.939270446789393
GO:0003682	0.862405306214226	0.203754548533251	14	543	chromatin binding	MF	0.943913124789351
GO:0071345	0.865271483083118	0.197407042900474	15	815	cellular response to cytokine stimulus	BP	0.945608713628126
GO:0098791	0.866818707089233	0.207090136951648	11	352	Golgi apparatus subcompartment	CC	0.945859926580653
GO:0031347	0.868295433308021	0.201088945055027	12	740	regulation of defense response	BP	0.946033567701304
GO:0044089	0.86989047090082	0.183679854508762	20	480	positive regulation of cellular component biogenesis	BP	0.946335391070892
GO:0043549	0.873859939689917	0.176990618243262	21	688	regulation of kinase activity	BP	0.947096647574608
GO:0043086	0.874500886083254	0.187750567243025	14	645	negative regulation of catalytic activity	BP	0.947096647574608
GO:0031346	0.874960023165074	0.180597401615477	18	339	positive regulation of cell projection organization	BP	0.947096647574608
GO:0072657	0.875866537589889	0.17591479368834	20	556	protein localization to membrane	BP	0.947096647574608
GO:0045087	0.877277449450961	0.188954410517719	12	868	innate immune response	BP	0.947195802565098
GO:0042110	0.88044342481466	0.191578648603756	10	536	T cell activation	BP	0.947588761614286
GO:0051223	0.880744381505765	0.182066510370751	13	504	regulation of protein transport	BP	0.947588761614286
GO:0005813	0.883740654044167	0.169985173230675	17	597	centrosome	CC	0.947588761614286
GO:0051668	0.884226280789361	0.160849327769923	24	638	localization within membrane	BP	0.947588761614286
GO:0042326	0.885494996925638	0.184968607059825	10	367	negative regulation of phosphorylation	BP	0.947588761614286
GO:0016788	0.885897625819295	0.162893463172828	20	677	hydrolase activity, acting on ester bonds	MF	0.947588761614286
GO:1903047	0.888949191120284	0.158876283901373	20	754	mitotic cell cycle process	BP	0.947588761614286
GO:0010817	0.890622941856349	0.171198894216252	12	523	regulation of hormone levels	BP	0.947588761614286
GO:0051962	0.891510981127577	0.1708472178155	12	277	positive regulation of nervous system development	BP	0.947588761614286
GO:0043066	0.892797646603319	0.155013922821873	19	888	negative regulation of apoptotic process	BP	0.947588761614286
GO:0045936	0.893119097522578	0.170815898152812	11	421	negative regulation of phosphate metabolic process	BP	0.947588761614286
GO:0010563	0.893478539850796	0.170311355165579	11	422	negative regulation of phosphorus metabolic process	BP	0.947588761614286
GO:1901699	0.895347439281205	0.149576487553419	21	681	cellular response to nitrogen compound	BP	0.948170297055907
GO:0008233	0.897014882805005	0.157724453225224	14	584	peptidase activity	MF	0.948537092568473
GO:0051276	0.901597103294904	0.155953393709933	12	555	chromosome organization	BP	0.951980470831972
GO:0051235	0.907549388320938	0.153691394971607	10	336	maintenance of location	BP	0.956703972200854
GO:0043069	0.909488638778934	0.133063822993207	19	913	negative regulation of programmed cell death	BP	0.956703972200854
GO:0005815	0.910067984698027	0.126933789488853	25	778	microtubule organizing center	CC	0.956703972200854
GO:0099513	0.914324128438679	0.12676144180838	19	729	polymeric cytoskeletal fiber	CC	0.959009935131781
GO:0023061	0.914932876831852	0.133262951976026	14	472	signal release	BP	0.959009935131781
GO:0017111	0.916761398001972	0.127274131764993	16	659	ribonucleoside triphosphate phosphatase activity	MF	0.959525778083697
GO:0007276	0.919690745199554	0.121869991719441	17	713	gamete generation	BP	0.960190566067359
GO:0006511	0.920846321890634	0.12309465168237	15	658	ubiquitin-dependent protein catabolic process	BP	0.960190566067359
GO:0016567	0.922097857948608	0.119808073781686	16	784	protein ubiquitination	BP	0.960190566067359
GO:0019941	0.923079226270098	0.11996667491344	15	668	modification-dependent protein catabolic process	BP	0.960190566067359
GO:0045859	0.924549775881805	0.116584419314715	16	600	regulation of protein kinase activity	BP	0.960190566067359
GO:0051052	0.926062132487923	0.123430319673502	11	497	regulation of DNA metabolic process	BP	0.960190566067359
GO:1990234	0.927351604373213	0.110133830248305	18	809	transferase complex	CC	0.960190566067359
GO:0010638	0.928095059680706	0.118258022123938	12	486	positive regulation of organelle organization	BP	0.960190566067359
GO:0043632	0.933127198656257	0.105781523626574	15	677	modification-dependent macromolecule catabolic process	BP	0.963807560589046
GO:0010498	0.934275852604423	0.113604972730882	10	489	proteasomal protein catabolic process	BP	0.963807560589046
GO:0016071	0.939364081413128	0.0981627727582668	14	713	mRNA metabolic process	BP	0.964280501652137
GO:0016462	0.94082775533391	0.0924606511688075	17	713	pyrophosphatase activity	MF	0.964280501652137
GO:0016817	0.941449095874558	0.0915786743472525	17	714	hydrolase activity, acting on acid anhydrides	MF	0.964280501652137
GO:0016818	0.941449095874558	0.0915786743472525	17	714	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	MF	0.964280501652137
GO:0044772	0.941449347713298	0.102621419947678	10	458	mitotic cell cycle phase transition	BP	0.964280501652137
GO:0032446	0.949387786923631	0.080140575532716	17	858	protein modification by small protein conjugation	BP	0.970461841431429
GO:0030111	0.952932016323081	0.0848072382962946	10	328	regulation of Wnt signaling pathway	BP	0.970461841431429
GO:0051338	0.953359859295066	0.0715225117455586	21	817	regulation of transferase activity	BP	0.970461841431429
GO:0140535	0.954058912634705	0.0733829816703072	17	840	intracellular protein-containing complex	CC	0.970461841431429
GO:0030163	0.95592554848961	0.0672641930457434	22	985	protein catabolic process	BP	0.970461841431429
GO:0071417	0.956609626571892	0.068993884652072	18	650	cellular response to organonitrogen compound	BP	0.970461841431429
GO:0051603	0.956945659795894	0.0700546682694326	16	759	proteolysis involved in protein catabolic process	BP	0.970461841431429
GO:0010720	0.958606296873929	0.0722520739979824	12	427	positive regulation of cell development	BP	0.970774783011961
GO:0000278	0.965577508994363	0.0540413771639975	21	906	mitotic cell cycle	BP	0.976457255574581
GO:0003006	0.968551979182441	0.0497144422109921	21	908	developmental process involved in reproduction	BP	0.977020468784152
GO:0005635	0.968855952331917	0.0570575137572063	11	461	nuclear envelope	CC	0.977020468784152
GO:0006259	0.97479978313478	0.0408859297329887	20	964	DNA metabolic process	BP	0.981635686242316
GO:0031329	0.978567106458724	0.037535256775854	15	790	regulation of cellular catabolic process	BP	0.984049275122358
GO:0009894	0.982092576089998	0.0294808065175253	21	983	regulation of catabolic process	BP	0.985049872483374
GO:0048232	0.982306000972278	0.0350314290661191	10	571	male gamete generation	BP	0.985049872483374
GO:0043604	0.990535560253701	0.0192036766877058	11	892	amide biosynthetic process	BP	0.991917060337737
GO:0006518	0.994643075729551	0.0113695295933704	11	890	peptide metabolic process	BP	0.994643075729551
