category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0051048	0.462434251252981	0.637556285788317	17	176	negative regulation of secretion	BP	0.921955323268605
GO:0051384	0.463615875861957	0.646455910043227	14	139	response to glucocorticoid	BP	0.921955323268605
GO:0008645	0.463820290395758	0.655156656929812	12	111	hexose transmembrane transport	BP	0.921955323268605
GO:0043491	0.464965292523331	0.625652418922482	21	208	protein kinase B signaling	BP	0.921955323268605
GO:0050767	0.465524008120496	0.593316879523879	54	375	regulation of neurogenesis	BP	0.921955323268605
GO:1990806	0.466123795056261	0.673985965451412	11	35	ligand-gated ion channel signaling pathway	BP	0.921955323268605
GO:0030071	0.466184268653457	0.664049384286807	10	89	regulation of mitotic metaphase/anaphase transition	BP	0.921955323268605
GO:0050727	0.467291242615719	0.611636475125939	27	403	regulation of inflammatory response	BP	0.921955323268605
GO:0010595	0.467357641912184	0.643516572471929	14	126	positive regulation of endothelial cell migration	BP	0.921955323268605
GO:0042471	0.468769127689034	0.642448913685501	14	121	ear morphogenesis	BP	0.921955323268605
GO:1901655	0.469222843255166	0.646545359287065	13	105	cellular response to ketone	BP	0.921955323268605
GO:0055029	0.469312308386339	0.66023303525933	10	101	nuclear DNA-directed RNA polymerase complex	CC	0.921955323268605
GO:0016032	0.469729773281728	0.600615737594168	35	411	viral process	BP	0.921955323268605
GO:0001650	0.470553456959437	0.633750820690532	16	140	fibrillar center	CC	0.921955323268605
GO:0044389	0.471901188498593	0.605549984430872	29	309	ubiquitin-like protein ligase binding	MF	0.921955323268605
GO:0042752	0.47239021541904	0.63956698776113	14	112	regulation of circadian rhythm	BP	0.921955323268605
GO:0043410	0.472476699148907	0.584594314213454	56	484	positive regulation of MAPK cascade	BP	0.921955323268605
GO:0097730	0.47263212653941	0.618247928479755	22	155	non-motile cilium	CC	0.921955323268605
GO:0051336	0.473804345357272	0.568159135017047	107	946	regulation of hydrolase activity	BP	0.921955323268605
GO:0030016	0.474134282535983	0.603634781314312	30	230	myofibril	CC	0.921955323268605
GO:0044703	0.474574003386377	0.62523344553045	17	205	multi-organism reproductive process	BP	0.921955323268605
GO:0008238	0.474630275238882	0.642246137483209	13	95	exopeptidase activity	MF	0.921955323268605
GO:0032434	0.474634632132747	0.636213302183233	14	134	regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	0.921955323268605
GO:0051170	0.474901472836109	0.623546328870787	18	165	import into nucleus	BP	0.921955323268605
GO:0034219	0.474941811628735	0.639864401082518	13	126	carbohydrate transmembrane transport	BP	0.921955323268605
GO:0001501	0.474963139154163	0.582359753922156	55	517	skeletal system development	BP	0.921955323268605
GO:1903038	0.475051738948098	0.652849387349535	10	146	negative regulation of leukocyte cell-cell adhesion	BP	0.921955323268605
GO:0003730	0.475434920110367	0.640574647916636	12	251	mRNA 3'-UTR binding	MF	0.921955323268605
GO:0005759	0.475744954740984	0.596290820645267	33	457	mitochondrial matrix	CC	0.921955323268605
GO:0060048	0.476028021140389	0.617814712017092	21	134	cardiac muscle contraction	BP	0.921955323268605
GO:0016705	0.476039434453911	0.624629448373602	17	173	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MF	0.921955323268605
GO:0044344	0.476176634479684	0.653147857964352	10	112	cellular response to fibroblast growth factor stimulus	BP	0.921955323268605
GO:0021885	0.476366149074962	0.648881154411247	12	63	forebrain cell migration	BP	0.921955323268605
GO:0097120	0.476849720438744	0.64558867654673	13	60	receptor localization to synapse	BP	0.921955323268605
GO:0002687	0.47738025390726	0.636772136356761	13	144	positive regulation of leukocyte migration	BP	0.921955323268605
GO:0097733	0.477803195329684	0.625752255909932	17	114	photoreceptor cell cilium	CC	0.921955323268605
GO:0009617	0.478292939152203	0.583014010193494	46	668	response to bacterium	BP	0.921955323268605
GO:0051015	0.478402756717225	0.599415743306029	31	197	actin filament binding	MF	0.921955323268605
GO:0051480	0.479082502002502	0.647017401589578	12	60	regulation of cytosolic calcium ion concentration	BP	0.921955323268605
GO:0001725	0.479867932754116	0.649527481929708	11	64	stress fiber	CC	0.921955323268605
GO:0097517	0.479867932754116	0.649527481929708	11	64	contractile actin filament bundle	CC	0.921955323268605
GO:0006165	0.480046165618711	0.64513854130791	11	99	nucleoside diphosphate phosphorylation	BP	0.921955323268605
GO:0007162	0.481933929697541	0.588962947204338	36	305	negative regulation of cell adhesion	BP	0.921955323268605
GO:0009306	0.481957371029495	0.585122638619865	40	364	protein secretion	BP	0.921955323268605
GO:0030278	0.482454171593593	0.629837160528411	14	114	regulation of ossification	BP	0.921955323268605
GO:1902099	0.483497916251966	0.647556031518524	10	92	regulation of metaphase/anaphase transition of cell cycle	BP	0.921955323268605
GO:0098739	0.483745870770638	0.599617144918741	26	208	import across plasma membrane	BP	0.921955323268605
GO:0035592	0.484638018888496	0.582478760571659	40	365	establishment of protein localization to extracellular region	BP	0.921955323268605
GO:0021675	0.485141369778551	0.641337430745786	11	87	nerve development	BP	0.921955323268605
GO:0050805	0.485518075960918	0.646311775642156	11	55	negative regulation of synaptic transmission	BP	0.921955323268605
GO:0042326	0.486187348011738	0.580235269470581	41	367	negative regulation of phosphorylation	BP	0.921955323268605
GO:0034440	0.486367956064593	0.643410556777329	10	114	lipid oxidation	BP	0.921955323268605
GO:0002688	0.486489863164059	0.637648325129153	11	122	regulation of leukocyte chemotaxis	BP	0.921955323268605
GO:0008092	0.487991875823383	0.549784030937254	141	945	cytoskeletal protein binding	MF	0.921955323268605
GO:0045785	0.488183193159231	0.571038829192915	52	470	positive regulation of cell adhesion	BP	0.921955323268605
GO:0002706	0.488218086960387	0.634269864610784	11	175	regulation of lymphocyte mediated immunity	BP	0.921955323268605
GO:0031514	0.488965591218826	0.595696501808506	25	216	motile cilium	CC	0.921955323268605
GO:0005516	0.489467708167249	0.582665235529029	38	199	calmodulin binding	MF	0.921955323268605
GO:0007193	0.490154322569333	0.637333823579908	11	80	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	BP	0.921955323268605
GO:0010035	0.490556019451106	0.566363297815074	56	548	response to inorganic substance	BP	0.921955323268605
GO:0008284	0.491295887269055	0.555503462078263	83	961	positive regulation of cell population proliferation	BP	0.921955323268605
GO:0001750	0.491616515778046	0.62298946087325	14	91	photoreceptor outer segment	CC	0.921955323268605
GO:0031983	0.491822799827822	0.596097017117725	22	321	vesicle lumen	CC	0.921955323268605
GO:0007173	0.491832521617305	0.615034522189125	16	111	epidermal growth factor receptor signaling pathway	BP	0.921955323268605
GO:0015748	0.491924772535262	0.60579201065637	19	143	organophosphate ester transport	BP	0.921955323268605
GO:0030695	0.492303966983434	0.556726071738905	83	483	GTPase regulator activity	MF	0.921955323268605
GO:0060589	0.492303966983434	0.556726071738905	83	483	nucleoside-triphosphatase regulator activity	MF	0.921955323268605
GO:0000428	0.492989199450867	0.637680730903397	10	104	DNA-directed RNA polymerase complex	CC	0.921955323268605
GO:0006869	0.493114514661056	0.570225370399788	45	432	lipid transport	BP	0.921955323268605
GO:0051668	0.493654355450923	0.553802839855144	85	638	localization within membrane	BP	0.921955323268605
GO:1902911	0.493924591829845	0.611314037808122	16	139	protein kinase complex	CC	0.921955323268605
GO:0007093	0.494851504997003	0.624580918563075	12	132	mitotic cell cycle checkpoint signaling	BP	0.921955323268605
GO:0009986	0.494853578412833	0.54875649156585	100	847	cell surface	CC	0.921955323268605
GO:0007156	0.495700083716527	0.579036538712175	37	164	homophilic cell adhesion via plasma membrane adhesion molecules	BP	0.921955323268605
GO:0030041	0.496009042091728	0.595750750322858	22	151	actin filament polymerization	BP	0.921955323268605
GO:0002090	0.496281982815115	0.639052653484703	10	63	regulation of receptor internalization	BP	0.921955323268605
GO:0030674	0.496576864017801	0.569556188712875	42	347	protein-macromolecule adaptor activity	MF	0.921955323268605
GO:0048568	0.496688704904012	0.565972943386989	46	448	embryonic organ development	BP	0.921955323268605
GO:0032946	0.497466273468802	0.626180931116369	11	146	positive regulation of mononuclear cell proliferation	BP	0.921955323268605
GO:0006790	0.498331637141159	0.575508126008804	33	305	sulfur compound metabolic process	BP	0.921955323268605
GO:0009185	0.499023613848929	0.617447056563487	13	114	ribonucleoside diphosphate metabolic process	BP	0.921955323268605
GO:0003407	0.500006496478544	0.620109771831305	13	77	neural retina development	BP	0.921955323268605
GO:0046632	0.500553675668638	0.6243148061505	11	119	alpha-beta T cell differentiation	BP	0.921955323268605
GO:0048469	0.501074527648512	0.600378223316509	17	173	cell maturation	BP	0.921955323268605
GO:0072384	0.501293425182068	0.621781606633566	12	84	organelle transport along microtubule	BP	0.921955323268605
GO:0045664	0.501774549594906	0.58534807037031	24	190	regulation of neuron differentiation	BP	0.921955323268605
GO:0051983	0.50201813868038	0.613867882580609	13	126	regulation of chromosome segregation	BP	0.921955323268605
GO:0006397	0.503123464459428	0.564170946278434	39	460	mRNA processing	BP	0.921955323268605
GO:0042327	0.503402592188243	0.544023087637445	83	763	positive regulation of phosphorylation	BP	0.921955323268605
GO:2000058	0.50367445468182	0.593338644593958	19	166	regulation of ubiquitin-dependent protein catabolic process	BP	0.921955323268605
GO:0019001	0.503725148298843	0.56945824836019	33	367	guanyl nucleotide binding	MF	0.921955323268605
GO:0032561	0.503725148298843	0.56945824836019	33	367	guanyl ribonucleotide binding	MF	0.921955323268605
GO:0005902	0.504054672787041	0.622764860170851	11	92	microvillus	CC	0.921955323268605
GO:0001934	0.50457215635655	0.545733981036763	73	697	positive regulation of protein phosphorylation	BP	0.921955323268605
GO:0034504	0.504853458632287	0.573411771337045	29	297	protein localization to nucleus	BP	0.921955323268605
GO:0022407	0.505055169543353	0.557458179638439	46	479	regulation of cell-cell adhesion	BP	0.921955323268605
GO:0051347	0.50561494703444	0.550860011248211	58	505	positive regulation of transferase activity	BP	0.921955323268605
GO:0021537	0.505960598961298	0.56239239424273	41	262	telencephalon development	BP	0.921955323268605
GO:0005814	0.506080885718296	0.58987772298495	20	144	centriole	CC	0.921955323268605
GO:0031669	0.506261158568053	0.585195236613154	21	222	cellular response to nutrient levels	BP	0.921955323268605
GO:0035725	0.506570669900294	0.573509231905819	30	179	sodium ion transmembrane transport	BP	0.921955323268605
GO:0051235	0.507578342028274	0.559475520500291	41	336	maintenance of location	BP	0.921955323268605
GO:0046939	0.507889512870193	0.618328605405125	11	101	nucleotide phosphorylation	BP	0.921955323268605
GO:0010232	0.508597710691857	0.614490561271641	12	86	vascular transport	BP	0.921955323268605
GO:0150104	0.508597710691857	0.614490561271641	12	86	transport across blood-brain barrier	BP	0.921955323268605
GO:0034101	0.508673571808745	0.611073977167684	12	135	erythrocyte homeostasis	BP	0.921955323268605
GO:1903530	0.509412040311437	0.5451834736328	62	559	regulation of secretion by cell	BP	0.921955323268605
GO:0048278	0.509495587636659	0.626217673743131	10	64	vesicle docking	BP	0.921955323268605
GO:0001944	0.510473565755055	0.53661910202726	84	798	vasculature development	BP	0.921955323268605
GO:0016758	0.511326524625022	0.579312556165786	22	186	hexosyltransferase activity	MF	0.921955323268605
GO:0044706	0.512840775793118	0.587826071626854	17	214	multi-multicellular organism process	BP	0.921955323268605
GO:0035303	0.512902615271979	0.599926343537733	14	121	regulation of dephosphorylation	BP	0.921955323268605
GO:0005938	0.513302406234225	0.550574989981421	48	282	cell cortex	CC	0.921955323268605
GO:0042098	0.513778735956825	0.589783489646362	16	208	T cell proliferation	BP	0.921955323268605
GO:0030880	0.514231549921228	0.617043756472798	10	107	RNA polymerase complex	CC	0.921955323268605
GO:0001568	0.515710528552726	0.532475415153653	80	765	blood vessel development	BP	0.921955323268605
GO:0070302	0.516851334701485	0.571978821436772	23	192	regulation of stress-activated protein kinase signaling cascade	BP	0.921955323268605
GO:0071216	0.517188261022814	0.580269124796202	18	258	cellular response to biotic stimulus	BP	0.921955323268605
GO:0035023	0.518720930480177	0.609802825459107	11	80	regulation of Rho protein signal transduction	BP	0.921955323268605
GO:0000122	0.518758431553197	0.528690350338361	81	937	negative regulation of transcription by RNA polymerase II	BP	0.921955323268605
GO:0048863	0.519197761968647	0.560104656489859	29	244	stem cell differentiation	BP	0.921955323268605
GO:0110020	0.519620244658438	0.598329775907333	13	101	regulation of actomyosin structure organization	BP	0.921955323268605
GO:0030545	0.520204272012984	0.556445495598932	29	525	signaling receptor regulator activity	MF	0.921955323268605
GO:0008076	0.520575088711279	0.593582431215704	15	78	voltage-gated potassium channel complex	CC	0.921955323268605
GO:0048232	0.520659193048542	0.536748565996565	55	571	male gamete generation	BP	0.921955323268605
GO:1902305	0.520719495185037	0.602234302253683	13	65	regulation of sodium ion transmembrane transport	BP	0.921955323268605
GO:0002262	0.520912082311783	0.586799733449859	15	167	myeloid cell homeostasis	BP	0.921955323268605
GO:0042641	0.521484506119574	0.60403034219228	12	71	actomyosin	CC	0.921955323268605
GO:0008270	0.521755584068982	0.524951865390772	86	778	zinc ion binding	MF	0.921955323268605
GO:0043500	0.522265376019669	0.598607841099957	12	118	muscle adaptation	BP	0.921955323268605
GO:0034204	0.5223738089761	0.610707570959613	11	56	lipid translocation	BP	0.921955323268605
GO:0032869	0.52262303353629	0.564263713747284	24	206	cellular response to insulin stimulus	BP	0.921955323268605
GO:0018958	0.523529024641245	0.597853374632244	12	110	phenol-containing compound metabolic process	BP	0.921955323268605
GO:0031668	0.523705872279968	0.563813981635922	23	251	cellular response to extracellular stimulus	BP	0.921955323268605
GO:0005548	0.524015197898268	0.612969729775398	10	60	phospholipid transporter activity	MF	0.921955323268605
GO:0007091	0.524253206276788	0.608269106817279	10	93	metaphase/anaphase transition of mitotic cell cycle	BP	0.921955323268605
GO:0043292	0.524384519110381	0.553927585204905	30	239	contractile fiber	CC	0.921955323268605
GO:0099094	0.525366466408859	0.579906577174545	17	108	ligand-gated monoatomic cation channel activity	MF	0.921955323268605
GO:0140097	0.52564085461592	0.559110635257899	25	233	catalytic activity, acting on DNA	MF	0.921955323268605
GO:0062013	0.52564276835594	0.590146468334445	13	139	positive regulation of small molecule metabolic process	BP	0.921955323268605
GO:0060541	0.526475191120545	0.560456311152813	24	205	respiratory system development	BP	0.921955323268605
GO:0030522	0.52651502381007	0.552069508848826	29	285	intracellular receptor signaling pathway	BP	0.921955323268605
GO:0001503	0.526518564499327	0.537788059938762	44	413	ossification	BP	0.921955323268605
GO:0032496	0.527453611539346	0.558965873723171	23	340	response to lipopolysaccharide	BP	0.921955323268605
GO:0043542	0.528149238658817	0.553056035179479	27	276	endothelial cell migration	BP	0.921955323268605
GO:0007224	0.52909182550375	0.571964534009496	18	134	smoothened signaling pathway	BP	0.921955323268605
GO:0019318	0.529296031771647	0.571437236093019	17	219	hexose metabolic process	BP	0.921955323268605
GO:0005768	0.530057718014422	0.511378528432806	111	991	endosome	CC	0.921955323268605
GO:0030029	0.530961395454832	0.510739551729529	114	775	actin filament-based process	BP	0.921955323268605
GO:0019902	0.533013615564687	0.551892514669512	26	180	phosphatase binding	MF	0.921955323268605
GO:0010821	0.533105864924936	0.586640911756026	12	146	regulation of mitochondrion organization	BP	0.921955323268605
GO:0051209	0.534083603455807	0.563130178428809	20	128	release of sequestered calcium ion into cytosol	BP	0.921955323268605
GO:0031400	0.534295074186449	0.526025170128808	50	483	negative regulation of protein modification process	BP	0.921955323268605
GO:0001667	0.534990587682076	0.522466509235809	56	487	ameboidal-type cell migration	BP	0.921955323268605
GO:0006672	0.536007535013412	0.596309144747629	10	98	ceramide metabolic process	BP	0.921955323268605
GO:0005905	0.536137796960796	0.59367188675518	11	73	clathrin-coated pit	CC	0.921955323268605
GO:0048639	0.538333790549431	0.550104367846863	24	163	positive regulation of developmental growth	BP	0.921955323268605
GO:0006486	0.538815113957223	0.544953006061068	26	215	protein glycosylation	BP	0.921955323268605
GO:0043413	0.538815113957223	0.544953006061068	26	215	macromolecule glycosylation	BP	0.921955323268605
GO:0051650	0.53916685340357	0.545358498339482	26	190	establishment of vesicle localization	BP	0.921955323268605
GO:0007229	0.540172394367525	0.570818913619989	15	106	integrin-mediated signaling pathway	BP	0.921955323268605
GO:0043539	0.540388173738461	0.59487068656514	10	71	protein serine/threonine kinase activator activity	MF	0.921955323268605
GO:0048762	0.540517618591505	0.539833330322316	28	251	mesenchymal cell differentiation	BP	0.921955323268605
GO:0043087	0.5405400981041	0.519181840669106	54	352	regulation of GTPase activity	BP	0.921955323268605
GO:0050768	0.540729444762926	0.553346723133962	21	149	negative regulation of neurogenesis	BP	0.921955323268605
GO:0044784	0.540961111427367	0.591554656182707	10	96	metaphase/anaphase transition of cell cycle	BP	0.921955323268605
GO:0030027	0.541164679353291	0.539460907791485	29	196	lamellipodium	CC	0.921955323268605
GO:0071277	0.54126034316071	0.578333627882291	13	87	cellular response to calcium ion	BP	0.921955323268605
GO:0055117	0.541587106043912	0.58324580991871	12	77	regulation of cardiac muscle contraction	BP	0.921955323268605
GO:0019058	0.542379939995901	0.542678493650362	24	309	viral life cycle	BP	0.921955323268605
GO:0051283	0.542605612542396	0.554536518358479	20	129	negative regulation of sequestering of calcium ion	BP	0.921955323268605
GO:0000956	0.542854798786158	0.583058420822318	11	115	nuclear-transcribed mRNA catabolic process	BP	0.921955323268605
GO:0007286	0.542863083233042	0.558980313449461	17	174	spermatid development	BP	0.921955323268605
GO:0097035	0.543177197108977	0.58897975813425	11	61	regulation of membrane lipid distribution	BP	0.921955323268605
GO:0032432	0.545124795361504	0.585245565265135	11	70	actin filament bundle	CC	0.921955323268605
GO:0006906	0.545354001858188	0.571927903841686	13	113	vesicle fusion	BP	0.921955323268605
GO:0033500	0.545422483783863	0.539161707769276	25	239	carbohydrate homeostasis	BP	0.921955323268605
GO:0042593	0.545422483783863	0.539161707769276	25	239	glucose homeostasis	BP	0.921955323268605
GO:0007517	0.545715903027431	0.524312034823195	37	335	muscle organ development	BP	0.921955323268605
GO:0051282	0.546348493667791	0.550710266865128	20	130	regulation of sequestering of calcium ion	BP	0.921955323268605
GO:0040029	0.54654055726756	0.552985452911876	18	168	epigenetic regulation of gene expression	BP	0.921955323268605
GO:0003018	0.546924330321888	0.528740881228844	32	262	vascular process in circulatory system	BP	0.921955323268605
GO:1904892	0.54716749179477	0.578694065600288	11	116	regulation of receptor signaling pathway via STAT	BP	0.921955323268605
GO:0098900	0.54791156404534	0.584512113264707	11	60	regulation of action potential	BP	0.921955323268605
GO:0097190	0.548523478533343	0.512165643383363	48	591	apoptotic signaling pathway	BP	0.921955323268605
GO:0016874	0.548573929603781	0.561052152751696	15	125	ligase activity	MF	0.921955323268605
GO:0070304	0.548617784843793	0.560778531084705	15	129	positive regulation of stress-activated protein kinase signaling cascade	BP	0.921955323268605
GO:0030162	0.549098234286865	0.504730988020934	62	699	regulation of proteolysis	BP	0.921955323268605
GO:0050921	0.549320468373714	0.556491069533701	16	141	positive regulation of chemotaxis	BP	0.921955323268605
GO:0098858	0.549548066598475	0.523745313591987	36	215	actin-based cell projection	CC	0.921955323268605
GO:0098742	0.54969415110402	0.51116397325272	55	272	cell-cell adhesion via plasma-membrane adhesion molecules	BP	0.921955323268605
GO:0000149	0.550519467770856	0.560452034496926	15	106	SNARE binding	MF	0.921955323268605
GO:0030864	0.550594908318249	0.579619724893411	11	71	cortical actin cytoskeleton	CC	0.921955323268605
GO:0015294	0.55108678590997	0.575001060498522	11	112	solute:monoatomic cation symporter activity	MF	0.921955323268605
GO:0044409	0.551249524764936	0.568241846471974	12	154	entry into host	BP	0.921955323268605
GO:0048872	0.55133250454742	0.530824119671176	26	296	homeostasis of number of cells	BP	0.921955323268605
GO:0007163	0.552123022357939	0.522748896726173	34	217	establishment or maintenance of cell polarity	BP	0.921955323268605
GO:0034764	0.552306375279116	0.527325309867067	29	226	positive regulation of transmembrane transport	BP	0.921955323268605
GO:0019199	0.55234861894871	0.562380348762186	15	76	transmembrane receptor protein kinase activity	MF	0.921955323268605
GO:0070555	0.552561860845862	0.572212474177396	11	139	response to interleukin-1	BP	0.921955323268605
GO:0008584	0.552690159933222	0.555983734450967	15	143	male gonad development	BP	0.921955323268605
GO:0022618	0.552805817305615	0.56129537832173	13	199	ribonucleoprotein complex assembly	BP	0.921955323268605
GO:0051403	0.552853577578889	0.530392760393515	26	232	stress-activated MAPK cascade	BP	0.921955323268605
GO:0061640	0.553300601551489	0.57384733044715	11	97	cytoskeleton-dependent cytokinesis	BP	0.921955323268605
GO:0005319	0.554295826686115	0.538993399061455	21	164	lipid transporter activity	MF	0.921955323268605
GO:0045930	0.55530225899934	0.538015435390167	20	233	negative regulation of mitotic cell cycle	BP	0.921955323268605
GO:0030216	0.555684649797191	0.563327275311417	12	169	keratinocyte differentiation	BP	0.921955323268605
GO:0044272	0.556008335839595	0.541942589519353	19	149	sulfur compound biosynthetic process	BP	0.921955323268605
GO:0032872	0.556085122817819	0.534470061933379	22	189	regulation of stress-activated MAPK cascade	BP	0.921955323268605
GO:0016054	0.556503175247173	0.536619353149324	20	243	organic acid catabolic process	BP	0.921955323268605
GO:0046395	0.556503175247173	0.536619353149324	20	243	carboxylic acid catabolic process	BP	0.921955323268605
GO:0009612	0.556560064465196	0.524578199270696	28	212	response to mechanical stimulus	BP	0.921955323268605
GO:0008170	0.557114537912783	0.576515569028871	10	84	N-methyltransferase activity	MF	0.921955323268605
GO:0034446	0.557331448389183	0.561160094922481	13	97	substrate adhesion-dependent cell spreading	BP	0.921955323268605
GO:0005929	0.557662066903674	0.490574304689527	81	641	cilium	CC	0.921955323268605
GO:0090174	0.558271633550477	0.558802884603577	13	115	organelle membrane fusion	BP	0.921955323268605
GO:0051961	0.558460941081353	0.533446484482126	22	154	negative regulation of nervous system development	BP	0.921955323268605
GO:0045597	0.558735238125479	0.485586419323951	95	859	positive regulation of cell differentiation	BP	0.921955323268605
GO:0032835	0.560832594008872	0.569684476609912	11	69	glomerulus development	BP	0.921955323268605
GO:0061351	0.560979818152643	0.541724614096539	17	147	neural precursor cell proliferation	BP	0.921955323268605
GO:1904659	0.560988251101906	0.565280018942945	11	108	glucose transmembrane transport	BP	0.921955323268605
GO:0086065	0.561736810754215	0.570419990499546	11	61	cell communication involved in cardiac conduction	BP	0.921955323268605
GO:0002237	0.561764398138973	0.52423654388342	23	359	response to molecule of bacterial origin	BP	0.921955323268605
GO:0009725	0.563338773282286	0.482576110435911	87	861	response to hormone	BP	0.921955323268605
GO:0045727	0.563729855755934	0.566588624866404	10	134	positive regulation of translation	BP	0.921955323268605
GO:0032231	0.563847358599318	0.553954693612333	13	104	regulation of actin filament bundle assembly	BP	0.921955323268605
GO:0032465	0.564004759483753	0.568786023659498	10	92	regulation of cytokinesis	BP	0.921955323268605
GO:0030705	0.564294165020855	0.516040608034482	29	197	cytoskeleton-dependent intracellular transport	BP	0.921955323268605
GO:0048593	0.564443462799082	0.534791403153236	19	125	camera-type eye morphogenesis	BP	0.921955323268605
GO:0019207	0.564619402528525	0.519275739373678	26	201	kinase regulator activity	MF	0.921955323268605
GO:0010562	0.565302510496627	0.480021849981454	90	833	positive regulation of phosphorus metabolic process	BP	0.921955323268605
GO:0045937	0.565302510496627	0.480021849981454	90	833	positive regulation of phosphate metabolic process	BP	0.921955323268605
GO:0030100	0.566620016201415	0.513218288313213	29	211	regulation of endocytosis	BP	0.921955323268605
GO:1905952	0.567575353358358	0.543055860386966	14	177	regulation of lipid localization	BP	0.921955323268605
GO:0031331	0.567983274867235	0.497770409732362	41	430	positive regulation of cellular catabolic process	BP	0.921955323268605
GO:0098657	0.568566006359571	0.510082603217358	29	259	import into cell	BP	0.921955323268605
GO:0016491	0.570422222099227	0.486030860795023	55	693	oxidoreductase activity	MF	0.921955323268605
GO:0042581	0.570640008662929	0.544183791530668	13	160	specific granule	CC	0.921955323268605
GO:0030282	0.571230052351834	0.541935479021791	14	116	bone mineralization	BP	0.921955323268605
GO:0001952	0.571757722802251	0.525471262218166	20	123	regulation of cell-matrix adhesion	BP	0.921955323268605
GO:0015081	0.572575719184265	0.519031838938827	22	155	sodium ion transmembrane transporter activity	MF	0.921955323268605
GO:0006469	0.572575922177559	0.517122790383813	22	209	negative regulation of protein kinase activity	BP	0.921955323268605
GO:0016779	0.573847008513388	0.541914535990953	13	134	nucleotidyltransferase activity	MF	0.921955323268605
GO:0007411	0.574263037275117	0.494921057808576	41	220	axon guidance	BP	0.921955323268605
GO:0097485	0.574263037275117	0.494921057808576	41	220	neuron projection guidance	BP	0.921955323268605
GO:0021761	0.57440465829157	0.53268148077546	16	114	limbic system development	BP	0.921955323268605
GO:0051402	0.574589423385636	0.507848190409799	26	253	neuron apoptotic process	BP	0.921955323268605
GO:0019887	0.574690424514005	0.512729959387801	24	176	protein kinase regulator activity	MF	0.921955323268605
GO:0046034	0.576171970725948	0.530757196301976	15	182	ATP metabolic process	BP	0.921955323268605
GO:0046651	0.576301995932642	0.511725112189183	22	301	lymphocyte proliferation	BP	0.921955323268605
GO:0010508	0.576916230617942	0.534663656341063	14	143	positive regulation of autophagy	BP	0.921955323268605
GO:1903322	0.578087743256565	0.546701075437791	11	129	positive regulation of protein modification by small protein conjugation or removal	BP	0.921955323268605
GO:1902075	0.578419578394858	0.508058472883021	24	201	cellular response to salt	BP	0.921955323268605
GO:0070661	0.578882910121871	0.503694540274285	25	342	leukocyte proliferation	BP	0.921955323268605
GO:0006939	0.579079830761075	0.534181694196208	14	112	smooth muscle contraction	BP	0.921955323268605
GO:0042157	0.579124721023308	0.545416452464547	11	134	lipoprotein metabolic process	BP	0.921955323268605
GO:0051604	0.580117788812737	0.496249576155512	30	315	protein maturation	BP	0.921955323268605
GO:0046578	0.580918173267047	0.503318452005306	26	181	regulation of Ras protein signal transduction	BP	0.921955323268605
GO:0010675	0.581199004846896	0.533895364968126	13	145	regulation of cellular carbohydrate metabolic process	BP	0.921955323268605
GO:0051208	0.582189607381436	0.514012263880883	20	134	sequestering of calcium ion	BP	0.921955323268605
GO:0008088	0.582331678744231	0.54652983401054	11	77	axo-dendritic transport	BP	0.921955323268605
GO:0046546	0.582684087336799	0.5253741736164	15	144	development of primary male sexual characteristics	BP	0.921955323268605
GO:0043408	0.582957065857987	0.466817955839093	73	676	regulation of MAPK cascade	BP	0.921955323268605
GO:0051962	0.583083388191027	0.483054878237783	43	277	positive regulation of nervous system development	BP	0.921955323268605
GO:0045921	0.583480507570857	0.550156114740913	10	80	positive regulation of exocytosis	BP	0.921955323268605
GO:0005126	0.583809372176822	0.524900571806977	14	260	cytokine receptor binding	MF	0.921955323268605
GO:0043523	0.583972714785058	0.507146518123084	21	214	regulation of neuron apoptotic process	BP	0.921955323268605
GO:0019900	0.584261185371154	0.461280814490406	89	742	kinase binding	MF	0.921955323268605
GO:0007519	0.584265866239769	0.520134364601646	16	159	skeletal muscle tissue development	BP	0.921955323268605
GO:1904064	0.584447598309687	0.51296086324206	19	148	positive regulation of cation transmembrane transport	BP	0.921955323268605
GO:0051100	0.585685601480087	0.533043264262462	12	157	negative regulation of binding	BP	0.921955323268605
GO:0006401	0.585845668875498	0.498560832008246	24	298	RNA catabolic process	BP	0.921955323268605
GO:0030258	0.586553951129507	0.509456371015675	19	182	lipid modification	BP	0.921955323268605
GO:0005543	0.586824687341025	0.467068159447209	64	459	phospholipid binding	MF	0.921955323268605
GO:0007584	0.588135511900895	0.526367788080128	13	155	response to nutrient	BP	0.921955323268605
GO:0007416	0.588399937494095	0.482106996268106	40	195	synapse assembly	BP	0.921955323268605
GO:0051348	0.588698482346328	0.494520459356461	25	268	negative regulation of transferase activity	BP	0.921955323268605
GO:0030307	0.588867391022954	0.506040767144488	20	154	positive regulation of cell growth	BP	0.921955323268605
GO:0002703	0.5888678457409	0.51657636396421	15	236	regulation of leukocyte mediated immunity	BP	0.921955323268605
GO:0005903	0.589749245111359	0.536280634412896	11	102	brush border	CC	0.921955323268605
